Nr wiersza;Nr zamówienia;Data zamówienia;Priorytet zamówienia;Wielkoœæ zamówienia;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Nr klienta;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Cena jednostkowa;Rabat procentowy;Mar¿a podstawowa;Koszt dostawy;Zysk
18344;PL-2012-087637;2018-08-19;krytyczny;16;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02883;artyku³y biurowe;przyrz¹dy;Holmes Replacement Filter for HEPA Air Cleaner, Large Room;791.35;51.835;0.08;0.43;46.62;-417.9994
18348;PL-2012-087648;2018-10-28;nieokreœlony;9;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K03363;artyku³y biurowe;segregatory;Avery Round Ring Poly Binders;117.25;9.94;0.01;0.36;19.04;-274.81734
18351;PL-2012-087673;2018-07-14;wysoki;6;lotniczy standardowy;ma³e pude³ko;korporacja;K00156;artyku³y biurowe;segregatory;GBC White Gloss Covers, Plain Front;292.6;50.68;0.06;0.38;22.61;31.14825
18352;PL-2012-087673;2018-07-14;wysoki;7;lotniczy standardowy;ma³e opakowanie;korporacja;K00156;urz¹dzenia techniczne;telefony;Accessory31;764.26;125.965;0.01;0.35;3.465;527.3394
18358;PL-2012-086005;2018-06-19;œredni;8;lotniczy standardowy;ma³e pude³ko;korporacja;K02138;artyku³y biurowe;segregatory;ACCOHIDE® Binder by Acco;121.52;14.455;0.03;0.38;18.69;-200.3162
18359;PL-2012-086005;2018-06-19;œredni;17;lotniczy standardowy;ma³e pude³ko;korporacja;K02138;artyku³y biurowe;etykiety;Avery 506;221.795;14.455;0.1;0.39;1.75;153.03855
18360;PL-2012-086005;2018-06-19;œredni;3;lotniczy standardowy;œrednie pude³ko;korporacja;K02138;urz¹dzenia techniczne;telefony;1726 Digital Answering Machine;189.175;73.465;0.08;0.58;16.835;-206.4832
18364;PL-2012-087722;2018-05-24;niski;2;lotniczy standardowy;ma³e opakowanie;korporacja;K02827;urz¹dzenia techniczne;akcesoria komputerowe;TDK 4.7GB DVD+RW;96.495;50.68;0.08;0.49;6.965;-103.985
18370;PL-2012-087743;2018-11-18;nieokreœlony;10;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00477;artyku³y biurowe;etykiety;Avery 494;92.68;9.135;0.04;0.39;1.75;-59.1822
18371;PL-2012-087743;2018-11-18;nieokreœlony;28;lotniczy standardowy;woreczek foliowy;ma³a firma;K00477;artyku³y biurowe;akcesoria piœmiennicze;Newell 315;617.855;20.93;0.01;0.6;3.36;-405.8327
18372;PL-2012-087752;2018-09-03;wysoki;2;lotniczy ekspresowy;ma³e pude³ko;korporacja;K01711;artyku³y biurowe;segregatory;GBC DocuBind 200 Manual Binding Machine;2805.775;1473.43;0.1;0.35;69.965;224.8722
18373;PL-2012-087752;2018-09-03;wysoki;7;l¹dowy;kontener;korporacja;K01711;meble;krzes³a;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;6274.8;853.93;0.03;0.55;151.62;-354.956
18378;PL-2012-087767;2018-10-21;niski;6;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K01145;artyku³y biurowe;no¿yczki i linijki;*Staples* Letter Opener;51.87;7.63;0.04;0.81;17.5;-227.2914
18379;PL-2012-087767;2018-10-21;niski;13;l¹dowy;wielkie pud³o;osoba fizyczna;K01145;meble;sto³y;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;7890.68;765.625;0.02;0.77;243.74;-2845.70496
18381;PL-2012-087785;2018-09-23;niski;12;lotniczy standardowy;ma³e opakowanie;korporacja;K01542;urz¹dzenia techniczne;akcesoria komputerowe;Fuji 5.2GB DVD-RAM;1677.655;143.36;0.08;0.55;6.965;884.31
18382;PL-2012-087791;2018-05-03;krytyczny;1;l¹dowy;kontener;osoba fizyczna;K02447;meble;sto³y;Hon Non-Folding Utility Tables;610.295;557.585;0.05;0.55;210;-750.8655
18383;PL-2012-087791;2018-05-03;krytyczny;11;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K02447;urz¹dzenia techniczne;telefony;Accessory13;1212.645;125.965;0.01;0.57;4.375;829.9935
18388;PL-2012-086521;2018-12-17;nieokreœlony;23;lotniczy standardowy;ma³e pude³ko;korporacja;K00119;artyku³y biurowe;papier;Computer Printout Paper with Letter-Trim Perforations;1419.46;66.395;0.08;0.37;31.605;216.6675
18393;PL-2012-087815;2018-06-07;krytyczny;14;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K00695;urz¹dzenia techniczne;telefony;StarTAC 7760;2791.67;230.965;0.02;0.59;13.965;1926.2523
18396;PL-2012-087438;2018-11-18;wysoki;26;lotniczy standardowy;ma³e opakowanie;ma³a firma;K03229;urz¹dzenia techniczne;akcesoria komputerowe;Memorex 80 Minute CD-R, 30/Pack;2109.59;80.43;0.03;0.46;6.965;1455.6171
18397;PL-2012-087438;2018-11-18;wysoki;35;lotniczy standardowy;woreczek foliowy;ma³a firma;K03229;artyku³y biurowe;spinacze i zszywki;Staples Bulldog Clip;455.91;13.23;0.02;0.39;2.485;314.5779
18398;PL-2012-087438;2018-11-18;wysoki;9;lotniczy standardowy;ma³e pude³ko;ma³a firma;K03229;artyku³y biurowe;teczki;Multi-Use Personal File Cart and Caster Set, Three Stacking Bins;1151.71;121.66;0.03;0.57;28.77;121.429
18399;PL-2012-087438;2018-11-18;wysoki;9;lotniczy standardowy;ma³e pude³ko;ma³a firma;K03229;urz¹dzenia techniczne;telefony;2190;1813.035;230.965;0.04;0.56;19.705;60.5605
18408;PL-2012-087744;2018-11-24;nieokreœlony;21;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00477;urz¹dzenia techniczne;akcesoria komputerowe;Belkin ErgoBoard™ Keyboard;2432.745;108.43;0;0.64;22.75;-1643.053913
18426;PL-2012-087890;2018-01-15;krytyczny;3;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02098;artyku³y biurowe;papier;Xerox 217;78.61;22.68;0.02;0.37;28.665;224.091
18427;PL-2012-087890;2018-01-15;krytyczny;11;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02099;urz¹dzenia techniczne;telefony;282;3603.705;405.965;0.06;0.56;14.805;-405.867
18436;PL-2012-086680;2018-03-02;œredni;1;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02230;artyku³y biurowe;papier;Xerox 1939;73.36;66.395;0.09;0.37;33.39;-86.59
18440;PL-2012-087942;2018-12-09;nieokreœlony;14;l¹dowy;kontener;osoba fizyczna;K01135;meble;krzes³a;Global Troy™ Executive Leather Low-Back Tilter;23232.23;1753.43;0.09;0.6;91;16030.2387
18445;PL-2012-087966;2018-05-04;krytyczny;15;lotniczy standardowy;ma³e pude³ko;korporacja;K02256;artyku³y biurowe;segregatory;Wilson Jones Suede Grain Vinyl Binders;153.685;9.73;0;0.36;5.215;-309.2782
18447;PL-2012-087973;2018-04-11;œredni;3;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K03299;artyku³y biurowe;papier;Xerox 21;79.485;22.68;0.01;0.37;23.1;-1447.5923
18453;PL-2012-086120;2018-02-11;wysoki;3;lotniczy standardowy;woreczek foliowy;korporacja;K02610;artyku³y biurowe;akcesoria piœmiennicze;Newell 340;29.645;10.08;0.05;0.56;2.45;1.225
18454;PL-2012-086120;2018-02-11;wysoki;1;l¹dowy;kontener;korporacja;K02612;meble;krzes³a;Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs;1108.135;1021.055;0.1;0.56;170.8;-655.515
18455;PL-2012-088002;2018-09-15;œredni;23;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00956;artyku³y biurowe;papier;Xerox 224;541.065;22.68;0.01;0.37;31.08;-842.73
18456;PL-2012-088002;2018-09-15;œredni;11;lotniczy ekspresowy;ma³e opakowanie;osoba fizyczna;K00956;artyku³y biurowe;akcesoria piœmiennicze;Boston 16701 Slimline Battery Pencil Sharpener;610.19;55.79;0.06;0.55;19.075;25.515
18457;PL-2012-087784;2018-08-04;krytyczny;16;lotniczy standardowy;woreczek foliowy;korporacja;K01540;artyku³y biurowe;akcesoria piœmiennicze;Crayola Anti Dust Chalk, 12/Pack;101.71;6.37;0.09;0.4;3.5;3977.694
18458;PL-2012-087152;2018-07-23;niski;14;lotniczy standardowy;ma³e opakowanie;korporacja;K02061;meble;wyposa¿enie wnêtrza;"Executive Impressions 14"" Contract Wall Clock with Quartz Movement";1048.53;77.805;0.1;0.41;31.465;697.55
18459;PL-2012-087152;2018-07-23;niski;11;lotniczy standardowy;ma³e pude³ko;korporacja;K02061;urz¹dzenia techniczne;telefony;Talkabout T8097;6740.335;720.965;0.01;0.58;31.465;4650.83115
18465;PL-2012-088042;2018-12-20;œredni;3;lotniczy standardowy;ma³e pude³ko;korporacja;K02058;artyku³y biurowe;koperty;Grip Seal Envelopes;53.375;15.47;0.04;0.38;17.465;379.848
18479;PL-2012-088139;2018-05-20;wysoki;11;lotniczy standardowy;ma³e pude³ko;korporacja;K02467;artyku³y biurowe;etykiety;Avery 508;190.365;17.185;0.05;0.36;1.75;-110.152
18496;PL-2012-088215;2018-05-31;niski;7;l¹dowy;wielkie pud³o;ma³a firma;K01378;meble;sto³y;Global Adaptabilities™ Conference Tables;6637.89;983.43;0.07;0.66;124.845;1163.05245
18501;PL-2012-088254;2018-01-30;krytyczny;12;lotniczy standardowy;ma³e opakowanie;biuro w domu;K03116;urz¹dzenia techniczne;telefony;Accessory32;1834.945;195.965;0.1;0.35;4.375;-411.404
18502;PL-2012-088254;2018-01-30;krytyczny;9;lotniczy standardowy;ma³e pude³ko;biuro w domu;K03116;urz¹dzenia techniczne;telefony;StarTAC 7797;2885.75;405.965;0.08;0.55;8.75;-261.15138
18503;PL-2012-088259;2018-08-17;krytyczny;19;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01789;artyku³y biurowe;papier;Xerox 212;409.43;22.68;0.08;0.37;29.4;-386.7682
18509;PL-2012-088300;2018-08-23;wysoki;22;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02577;urz¹dzenia techniczne;akcesoria komputerowe;Adesso Programmable 142-Key Keyboard;12060.335;533.68;0.04;0.74;22.75;2807.60865
18523;PL-2012-088370;2018-12-04;wysoki;15;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02015;meble;wyposa¿enie wnêtrza;DAX Copper Panel Document Frame, 5 x 7 Size;629.3;44.03;0.06;0.43;18.06;370.1775
18524;PL-2012-088370;2018-12-04;wysoki;14;lotniczy standardowy;ma³e opakowanie;biuro w domu;K02015;meble;wyposa¿enie wnêtrza;Nu-Dell Leatherette Frames;728.84;50.19;0.05;0.49;17.5;502.8996
18530;PL-2012-088379;2018-12-07;œredni;1;l¹dowy;kontener;ma³a firma;K01507;artyku³y biurowe;przyrz¹dy;Avanti 1.7 Cu. Ft. Refrigerator;375.165;353.43;0.01;0.57;54.81;-175.0875
18531;PL-2012-088379;2018-12-07;œredni;6;l¹dowy;kontener;ma³a firma;K01507;meble;krzes³a;Global Leather Task Chair, Black;1899.03;314.965;0.08;0.66;147;-545.195
18532;PL-2012-087592;2018-05-05;œredni;5;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01189;artyku³y biurowe;koperty;Staples Brown Kraft Recycled Clasp Envelopes;104.825;19.53;0.06;0.35;18.55;-100.905
18534;PL-2012-087833;2018-06-16;niski;17;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02668;artyku³y biurowe;etykiety;Self-Adhesive Removable Labels;174.37;11.025;0.1;0.37;1.715;120.3153
18535;PL-2012-087833;2018-06-16;niski;13;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02668;urz¹dzenia techniczne;telefony;KH 688;7344.925;685.965;0.05;0.57;14.7;5067.99825
18549;PL-2012-088419;2018-02-02;krytyczny;6;lotniczy standardowy;woreczek foliowy;biuro w domu;K02127;artyku³y biurowe;spinacze i zszywki;Acco® Hot Clips™ Clips to Go;66.675;11.515;0.07;0.4;4.725;21.49
18550;PL-2012-088423;2018-09-28;niski;17;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K01244;meble;wyposa¿enie wnêtrza;Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black;1790.25;102.13;0.04;0.42;29.925;1235.2725
18556;PL-2012-088434;2018-05-25;krytyczny;12;lotniczy standardowy;ma³e opakowanie;biuro w domu;K01002;urz¹dzenia techniczne;akcesoria komputerowe;Imation 3.5 IBM Formatted Diskettes, 10/Box;331.17;29.12;0.07;0.74;8.33;-223.16
18557;PL-2012-088434;2018-05-25;krytyczny;4;lotniczy standardowy;ma³e opakowanie;biuro w domu;K01002;urz¹dzenia techniczne;akcesoria komputerowe;Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus;649.88;158.165;0.04;0.55;6.965;31.325
18558;PL-2012-088434;2018-05-25;krytyczny;1;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01002;artyku³y biurowe;papier;Xerox 1898;30.94;23.38;0.05;0.37;24.22;-52.5
18559;PL-2012-088434;2018-05-25;krytyczny;12;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01002;urz¹dzenia techniczne;telefony;5165;6341.895;615.965;0.02;0.59;17.465;4375.90755
18560;PL-2012-085871;2018-12-05;nieokreœlony;5;lotniczy standardowy;ma³e opakowanie;korporacja;K01738;urz¹dzenia techniczne;akcesoria komputerowe;Imation Neon Mac Format Diskettes, 10/Pack;146.58;28.42;0.01;0.77;9.905;-450.555
18561;PL-2012-085871;2018-12-05;nieokreœlony;19;lotniczy standardowy;ma³e pude³ko;korporacja;K01738;artyku³y biurowe;papier;Xerox 227;427.98;22.68;0.05;0.37;30.555;2968.392
18572;PL-2012-087384;2018-05-20;niski;5;lotniczy ekspresowy;ma³e pude³ko;korporacja;K02605;artyku³y biurowe;papier;Xerox 1885;875.56;168.14;0.02;0.37;25.305;604.1364
18573;PL-2012-088453;2018-12-20;nieokreœlony;19;l¹dowy;kontener;osoba fizyczna;K02404;meble;krzes³a;Global Push Button Manager's Chair, Indigo;4018.315;213.115;0.03;0.56;113.435;-660.1875
18577;PL-2012-088462;2018-03-08;œredni;2;lotniczy standardowy;ma³e pude³ko;korporacja;K01079;urz¹dzenia techniczne;telefony;6160;717.745;405.965;0;0.57;8.75;-630.707
18579;PL-2012-088471;2018-06-27;nieokreœlony;4;lotniczy standardowy;ma³e opakowanie;ma³a firma;K01924;artyku³y biurowe;akcesoria piœmiennicze;Boston 19500 Mighty Mite Electric Pencil Sharpener;286.545;70.525;0.08;0.58;31.465;-119.308
18580;PL-2012-088471;2018-06-27;nieokreœlony;8;lotniczy standardowy;woreczek foliowy;ma³a firma;K01922;urz¹dzenia techniczne;telefony;Accessory4;1985.165;300.965;0.03;0.85;3.465;-692.1068
18584;PL-2012-086347;2018-05-06;œredni;5;lotniczy standardowy;woreczek foliowy;korporacja;K03012;artyku³y biurowe;akcesoria piœmiennicze;*Staples* Highlighting Markers;79.415;16.94;0.1;0.52;2.485;30.31
18585;PL-2012-086347;2018-05-06;œredni;16;lotniczy standardowy;ma³e opakowanie;korporacja;K03012;artyku³y biurowe;akcesoria piœmiennicze;Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop;1924.685;121.03;0.05;0.56;31.465;684.18
18587;PL-2012-088490;2018-06-17;wysoki;7;lotniczy standardowy;ma³e pude³ko;korporacja;K01545;artyku³y biurowe;przyrz¹dy;Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit;1413.37;199.36;0.01;0.56;46.27;471.912
18588;PL-2012-088490;2018-06-17;wysoki;1;lotniczy standardowy;du¿e pude³ko;korporacja;K01545;artyku³y biurowe;teczki;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;1070.37;978.18;0.05;0.8;122.5;-650.272
18589;PL-2012-087907;2018-06-01;niski;8;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00414;artyku³y biurowe;teczki;Home/Office Personal File Carts;1017.485;121.66;0.03;0.6;19.215;589.386
18590;PL-2012-087907;2018-06-01;niski;14;l¹dowy;wielkie pud³o;osoba fizyczna;K00413;meble;szafki;DMI Eclipse Executive Suite Bookcases;24846.92;1753.43;0;0.66;145.04;17144.3748
18591;PL-2012-088505;2018-11-13;nieokreœlony;37;lotniczy standardowy;œrednie pude³ko;ma³a firma;K00688;meble;wyposa¿enie wnêtrza;Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets;9910.39;278.32;0.07;0.74;168.7;828.583
18592;PL-2012-088505;2018-11-13;nieokreœlony;31;l¹dowy;wielkie pud³o;ma³a firma;K00688;meble;sto³y;Bevis Rectangular Conference Tables;16783.025;510.93;0;0.69;181.72;136.4769
18593;PL-2012-088512;2018-03-23;wysoki;7;lotniczy standardowy;ma³e pude³ko;korporacja;K00533;artyku³y biurowe;papier;Xerox 213;170.66;22.68;0;0.37;27.51;-356.475
18610;PL-2012-087776;2018-02-27;niski;5;lotniczy standardowy;ma³e pude³ko;korporacja;K02592;artyku³y biurowe;segregatory;"Wilson Jones Hanging View Binder, White, 1""";127.89;24.85;0.08;0.39;21.175;1455.4323
18613;PL-2012-087758;2018-05-28;nieokreœlony;11;lotniczy standardowy;ma³e opakowanie;korporacja;K01979;urz¹dzenia techniczne;akcesoria komputerowe;Hewlett-Packard 4.7GB DVD+R Discs;328.195;29.75;0.07;0.49;6.965;129.815
18626;PL-2012-088581;2018-03-02;krytyczny;5;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01927;artyku³y biurowe;teczki;Crate-A-Files™;179.795;38.15;0.09;0.59;26.11;-202.468
18637;PL-2012-088620;2018-10-10;œredni;18;lotniczy standardowy;woreczek foliowy;ma³a firma;K02321;meble;wyposa¿enie wnêtrza;Master Giant Foot® Doorstop, Safety Yellow;451.15;26.565;0.07;0.42;14;45.563
18638;PL-2012-088624;2018-02-22;œredni;13;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02966;artyku³y biurowe;segregatory;Wilson Jones® Four-Pocket Poly Binders;295.96;22.89;0.05;0.36;18.445;-277.9665
18643;PL-2012-085917;2018-01-16;nieokreœlony;8;lotniczy standardowy;woreczek foliowy;ma³a firma;K02629;artyku³y biurowe;papier;EcoTones® Memo Sheets;107.24;14;0.08;0.37;4.55;70.8624
18644;PL-2012-085917;2018-01-16;nieokreœlony;1;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02629;artyku³y biurowe;papier;Xerox 1984;28.98;22.68;0.06;0.36;30.59;-104.811
18650;PL-2012-088651;2018-11-14;nieokreœlony;24;l¹dowy;wielkie pud³o;osoba fizyczna;K00585;meble;sto³y;Global Adaptabilities™ Conference Tables;22153.635;983.43;0.09;0.78;286.93;1611.06946
18653;PL-2012-088659;2018-06-17;niski;3;lotniczy standardowy;ma³e opakowanie;ma³a firma;K02550;urz¹dzenia techniczne;akcesoria komputerowe;80 Minute Slim Jewel Case CD-R , 10/Pack - Staples;87.78;29.155;0.09;0.52;6.965;-47.628
18654;PL-2012-088659;2018-06-17;niski;11;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02550;artyku³y biurowe;koperty;#10 White Business Envelopes,4 1/8 x 9 1/2;593.88;54.845;0.08;0.38;4.865;409.7772
18655;PL-2012-088381;2018-01-09;wysoki;8;l¹dowy;kontener;osoba fizyczna;K03086;urz¹dzenia techniczne;urz¹dzenia biurowe;Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers;14150.885;1753.43;0.03;0.38;98.49;-272.146
18656;PL-2012-086976;2018-09-19;œredni;4;lotniczy standardowy;du¿e pude³ko;korporacja;K01686;artyku³y biurowe;przyrz¹dy;Hoover Portapower™ Portable Vacuum;139.3;15.68;0.06;0.6;171.5;-1314.74
18668;PL-2012-087168;2018-11-24;nieokreœlony;3;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K02778;artyku³y biurowe;akcesoria piœmiennicze;4009® Highlighters by Sanford;46.97;13.93;0;0.52;2.45;252.378
1867;PL-2012-013440;2018-10-13;nieokreœlony;40;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K01682;urz¹dzenia techniczne;akcesoria komputerowe;Memorex 80 Minute CD-R Spindle, 100/Pack;6184.325;153.93;0.07;0.44;6.965;913.892
18676;PL-2012-085930;2018-03-10;nieokreœlony;12;lotniczy standardowy;woreczek foliowy;korporacja;K02846;artyku³y biurowe;papier;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";269.325;20.58;0;0.36;10.64;-4633.2342
18678;PL-2012-088407;2018-02-20;niski;4;lotniczy standardowy;woreczek foliowy;korporacja;K02114;artyku³y biurowe;akcesoria piœmiennicze;Newell 338;42.49;10.29;0.04;0.58;2.45;-100.793
18680;PL-2012-088187;2018-03-30;niski;7;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01357;artyku³y biurowe;segregatory;"Mead 1st Gear 2"" Zipper Binder, Asst. Colors";297.85;45.395;0.09;0.35;5.215;205.5165
18681;PL-2012-088187;2018-03-30;niski;8;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01357;artyku³y biurowe;teczki;Iris® 3-Drawer Stacking Bin, Black;629.685;73.115;0.01;0.83;40.32;-859.67
18687;PL-2012-088693;2018-04-19;œredni;1;lotniczy standardowy;ma³e pude³ko;korporacja;K02044;urz¹dzenia techniczne;akcesoria komputerowe;PC Concepts 116 Key Quantum 3000 Keyboard;111.02;115.43;0.08;0.75;19.25;2035.782
18704;PL-2012-088482;2018-08-09;krytyczny;5;lotniczy standardowy;woreczek foliowy;korporacja;K00427;artyku³y biurowe;papier;"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""";173.985;36.085;0.07;0.38;6.265;120.04965
18705;PL-2012-088748;2018-05-24;nieokreœlony;11;lotniczy standardowy;woreczek foliowy;korporacja;K03384;artyku³y biurowe;no¿yczki i linijki;*Staples* vLetter Openers, 2/Pack;136.85;12.88;0.1;0.83;4.62;-111.825
18708;PL-2012-086121;2018-10-20;niski;6;lotniczy standardowy;du¿e pude³ko;korporacja;K02611;artyku³y biurowe;przyrz¹dy;Honeywell Enviracaire® Portable Air Cleaner for up to 8 x 10 Room;1603.175;268.52;0.07;0.54;69.825;180.481
18709;PL-2012-086121;2018-10-20;niski;21;lotniczy standardowy;ma³e pude³ko;korporacja;K02614;artyku³y biurowe;papier;Xerox 196;458.78;20.23;0;0.36;27.86;-704.2518
18712;PL-2012-088769;2018-11-09;wysoki;4;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K02720;artyku³y biurowe;segregatory;Wilson Jones Custom Binder Spines & Labels;115.29;19.04;0.1;0.36;26.11;-253.3496
18713;PL-2012-088773;2018-08-13;krytyczny;2;lotniczy standardowy;woreczek foliowy;korporacja;K02983;artyku³y biurowe;akcesoria piœmiennicze;Newell 346;22.4;10.08;0;0.56;2.45;-4.0222
18716;PL-2012-088795;2018-03-28;nieokreœlony;1;lotniczy standardowy;woreczek foliowy;ma³a firma;K02164;artyku³y biurowe;akcesoria piœmiennicze;Sanford Prismacolor® Professional Thick Lead Art Pencils, 36-Color Set;139.265;131.04;0.06;0.46;14.945;-133.98
18722;PL-2012-088413;2018-11-25;niski;10;lotniczy standardowy;ma³e pude³ko;korporacja;K01271;urz¹dzenia techniczne;akcesoria komputerowe;Keytronic French Keyboard;2625.175;258.93;0.05;0.65;50.82;154.784
18723;PL-2012-088413;2018-11-25;niski;12;lotniczy standardowy;ma³e pude³ko;korporacja;K01276;artyku³y biurowe;teczki;Fellowes Strictly Business® Drawer File, Letter/Legal Size;6199.9;492.975;0.03;0.73;69.965;504.966
18724;PL-2012-088413;2018-11-25;niski;7;lotniczy standardowy;ma³e opakowanie;korporacja;K01272;artyku³y biurowe;akcesoria piœmiennicze;Rogers Handheld Barrel Pencil Sharpener;75.705;9.59;0.06;0.58;12.25;15.029
18739;PL-2012-086259;2018-04-03;wysoki;2;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02206;artyku³y biurowe;przyrz¹dy;Kensington 7 Outlet MasterPiece® HOMEOFFICE Power Control Center;911.96;458.92;0.08;0.55;3.465;629.2524
18740;PL-2012-086259;2018-04-03;wysoki;7;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K02206;urz¹dzenia techniczne;telefony;2160i;4233.215;703.465;0.03;0.59;14.7;2920.91835
18741;PL-2012-088859;2018-12-25;krytyczny;16;lotniczy standardowy;œrednie pude³ko;biuro w domu;K01960;meble;wyposa¿enie wnêtrza;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;4830.805;318.43;0.07;0.74;196.7;-2535.4525
