Nr wiersza;Nr zamówienia;Data zamówienia;Priorytet zamówienia;Wielkoœæ zamówienia;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Nr klienta;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Cena jednostkowa;Rabat procentowy;Mar¿a podstawowa;Koszt dostawy;Zysk
18407;PL-2013-087871;2019-07-19;wysoki;14;lotniczy ekspresowy;ma³e opakowanie;korporacja;K02109;artyku³y biurowe;no¿yczki i linijki;"Acme® 8"" Straight Scissors";664.195;45.43;0.05;0.6;10.99;-80.213
18422;PL-2013-087902;2019-09-08;wysoki;8;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02820;urz¹dzenia techniczne;akcesoria komputerowe;Microsoft Internet Keyboard;588.7;73.395;0.08;0.78;22.75;-475.93
18423;PL-2013-087902;2019-09-08;wysoki;10;l¹dowy;kontener;biuro w domu;K02820;artyku³y biurowe;teczki;Tennsco Double-Tier Lockers;7923.475;787.57;0;0.72;100.31;1049.58
18429;PL-2013-087912;2019-08-21;wysoki;11;l¹dowy;kontener;osoba fizyczna;K03393;meble;krzes³a;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;6482.84;563.43;0.03;0.62;105;2928.4612
18430;PL-2013-087912;2019-08-21;wysoki;4;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K03393;urz¹dzenia techniczne;akcesoria komputerowe;Imation Printable White 80 Minute CD-R Spindle, 50/Pack;554.89;143.43;0.07;0.44;6.965;65.3198
18431;PL-2013-087560;2019-01-22;niski;10;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02794;artyku³y biurowe;teczki;Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System;2217.705;227.43;0.1;0.73;24.08;472.5756
18439;PL-2013-087508;2019-04-25;krytyczny;2;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02643;artyku³y biurowe;papier;Xerox 1930;49.91;22.68;0.05;0.36;23.835;-101.71
18441;PL-2013-087948;2019-05-02;krytyczny;13;lotniczy standardowy;ma³e pude³ko;korporacja;K00065;urz¹dzenia techniczne;telefony;iDEN i550;8382.955;720.965;0.01;0.6;69.965;4592.133
18442;PL-2013-087948;2019-05-02;krytyczny;14;lotniczy standardowy;ma³e pude³ko;korporacja;K00066;artyku³y biurowe;koperty;Multimedia Mailers;7364.91;570.255;0.09;0.39;69.965;5081.7879
18443;PL-2013-087948;2019-05-02;krytyczny;11;lotniczy standardowy;ma³e pude³ko;korporacja;K00069;urz¹dzenia techniczne;telefony;2160i;6422.815;703.465;0.07;0.59;14.7;3315.5955
18444;PL-2013-087960;2019-11-07;œredni;35;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00637;artyku³y biurowe;koperty;Multimedia Mailers;20411.86;570.255;0.01;0.39;69.965;14084.1834
18449;PL-2013-087331;2019-11-29;wysoki;20;lotniczy standardowy;ma³e pude³ko;ma³a firma;K03108;artyku³y biurowe;segregatory;GBC DocuBind 200 Manual Binding Machine;29442.105;1473.43;0.03;0.35;69.965;20315.05245
18463;PL-2013-088033;2019-11-09;krytyczny;26;lotniczy standardowy;ma³e opakowanie;biuro w domu;K02210;urz¹dzenia techniczne;akcesoria komputerowe;"IBM 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack";1622.705;66.115;0.08;0.69;11.095;18.704
18472;PL-2013-088097;2019-11-14;niski;26;lotniczy ekspresowy;woreczek foliowy;korporacja;K01561;artyku³y biurowe;spinacze i zszywki;Sterling Rubber Bands by Alliance;419.685;16.485;0.1;0.85;2.45;8.582
18473;PL-2013-088109;2019-03-16;niski;1;lotniczy standardowy;ma³e pude³ko;korporacja;K01130;artyku³y biurowe;segregatory;Durable Pressboard Binders;14.98;13.3;0.03;0.38;5.215;-8.9355
18474;PL-2013-087252;2019-12-31;krytyczny;23;l¹dowy;kontener;biuro w domu;K01747;urz¹dzenia techniczne;urz¹dzenia biurowe;Panasonic KX-P1131 Dot Matrix Printer;20631.24;927.43;0.07;0.58;62.51;14235.5556
18475;PL-2013-087252;2019-12-31;krytyczny;9;lotniczy ekspresowy;woreczek foliowy;biuro w domu;K01747;artyku³y biurowe;papier;"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages";255.675;29.19;0.06;0.35;5.005;176.41575
18477;PL-2013-088130;2019-07-14;niski;2;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00542;urz¹dzenia techniczne;akcesoria komputerowe;Logitech Access Keyboard;107.345;55.93;0.1;0.37;14;-165.76
18485;PL-2013-088179;2019-07-28;niski;14;lotniczy standardowy;ma³e opakowanie;ma³a firma;K00673;urz¹dzenia techniczne;akcesoria komputerowe;Imation Printable White 80 Minute CD-R Spindle, 50/Pack;2081.905;143.43;0.04;0.44;6.965;1436.51445
18486;PL-2013-088179;2019-07-28;niski;17;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00673;artyku³y biurowe;teczki;Eldon® Gobal File Keepers;905.415;52.99;0.03;0.81;15.855;-381.85
18487;PL-2013-088188;2019-09-22;wysoki;10;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01357;artyku³y biurowe;teczki;Deluxe Rollaway Locking File with Drawer;13643.14;1455.58;0.09;0.57;39.795;7480.48
18488;PL-2013-088193;2019-07-03;wysoki;2;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K03068;urz¹dzenia techniczne;akcesoria komputerowe;Logitech Access Keyboard;127.75;55.93;0.04;0.37;14;-19.495
18489;PL-2013-088193;2019-07-03;wysoki;11;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K03068;meble;wyposa¿enie wnêtrza;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;380.24;33.18;0.03;0.45;25.515;-127.645
18500;PL-2013-088247;2019-10-02;wysoki;13;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03076;artyku³y biurowe;teczki;"Perma STOR-ALL™ Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H";258.23;20.93;0.08;0.68;16.415;-359.667
18504;PL-2013-088271;2019-01-07;œredni;11;l¹dowy;kontener;biuro w domu;K02358;meble;krzes³a;Global High-Back Leather Tilter, Burgundy;4609.325;430.465;0.06;0.74;245.7;24.822
18505;PL-2013-088271;2019-01-07;œredni;2;lotniczy standardowy;ma³e opakowanie;biuro w domu;K02358;artyku³y biurowe;akcesoria piœmiennicze;Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener;155.645;76.93;0.02;0.55;10.045;1621.284
18514;PL-2013-088131;2019-12-21;nieokreœlony;19;lotniczy standardowy;woreczek foliowy;biuro w domu;K00542;artyku³y biurowe;akcesoria piœmiennicze;Prang Drawing Pencil Set;202.02;9.73;0;0.45;4.69;59.9025
18515;PL-2013-088333;2019-03-15;niski;6;lotniczy standardowy;woreczek foliowy;ma³a firma;K03241;meble;wyposa¿enie wnêtrza;Eldon® 500 Class™ Desk Accessories;258.37;42.245;0.08;0.52;21.7;72.345
18517;PL-2013-088344;2019-06-16;niski;10;lotniczy standardowy;ma³e pude³ko;korporacja;K01952;artyku³y biurowe;papier;Xerox 1881;404.46;42.98;0.08;0.38;22.645;-785.34995
18525;PL-2013-088304;2019-03-18;nieokreœlony;12;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02577;artyku³y biurowe;przyrz¹dy;Staples 4 Outlet Surge Protector;374.395;30.345;0.03;0.58;12.25;1944.495
18526;PL-2013-088304;2019-03-18;nieokreœlony;6;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02577;urz¹dzenia techniczne;akcesoria komputerowe;Keytronic French Keyboard;1557.43;258.93;0.01;0.79;14;-168.021
18527;PL-2013-088304;2019-03-18;nieokreœlony;4;lotniczy standardowy;ma³e opakowanie;biuro w domu;K02577;meble;wyposa¿enie wnêtrza;Advantus Employee of the Month Certificate Frame, 11 x 13-1/2;410.27;108.255;0.08;0.44;13.72;-984.2091
18528;PL-2013-088304;2019-03-18;nieokreœlony;5;l¹dowy;kontener;biuro w domu;K02577;urz¹dzenia techniczne;urz¹dzenia biurowe;Lexmark Z54se Color Inkjet Printer;1489.39;318.395;0.1;0.36;49;821.394
18533;PL-2013-088385;2019-11-26;niski;14;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03086;artyku³y biurowe;segregatory;Storex DuraTech Recycled Plastic Frosted Binders;234.605;14.84;0.01;0.35;18.935;234.675
18553;PL-2013-088431;2019-02-23;œredni;8;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01942;artyku³y biurowe;segregatory;"Mead 1st Gear 2"" Zipper Binder, Asst. Colors";366.73;45.395;0.01;0.35;5.215;229.236
18554;PL-2013-086841;2019-04-29;œredni;3;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00015;artyku³y biurowe;papier;Xerox 1992;66.64;20.93;0.04;0.36;18.2;-84.105
18565;PL-2013-088439;2019-02-21;niski;12;lotniczy ekspresowy;œrednie pude³ko;osoba fizyczna;K03200;artyku³y biurowe;teczki;Eldon Portable Mobile Manager;1196.895;98.98;0.04;0.58;48.965;-483.07
18578;PL-2013-087704;2019-03-16;nieokreœlony;7;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00417;artyku³y biurowe;teczki;Hanging Personal Folder File;378.455;54.95;0.1;0.6;39.375;-548.66
18586;PL-2013-086672;2019-01-03;œredni;11;lotniczy standardowy;woreczek foliowy;korporacja;K01591;artyku³y biurowe;papier;Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate;1460.585;132.79;0.06;0.38;17.78;1007.80365
18598;PL-2013-086341;2019-06-11;wysoki;9;lotniczy ekspresowy;ma³e opakowanie;biuro w domu;K01695;urz¹dzenia techniczne;akcesoria komputerowe;Memorex 4.7GB DVD+RW, 3/Pack;925.05;99.68;0.06;0.4;6.965;-2643.991
18605;PL-2013-088518;2019-10-06;nieokreœlony;19;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00125;artyku³y biurowe;papier;Xerox 1948;684.985;34.965;0.04;0.4;17.92;80.5966
18606;PL-2013-088525;2019-05-28;nieokreœlony;2;lotniczy standardowy;ma³e pude³ko;korporacja;K00002;artyku³y biurowe;etykiety;Avery 49;20.65;10.08;0.01;0.36;1.75;4.62
18607;PL-2013-088530;2019-01-11;krytyczny;13;l¹dowy;wielkie pud³o;ma³a firma;K00223;meble;szafki;O'Sullivan Elevations Bookcase, Cherry Finish;6069.875;458.43;0.01;0.69;191.59;-3576.811
18608;PL-2013-088530;2019-01-11;krytyczny;6;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00223;urz¹dzenia techniczne;akcesoria komputerowe;Microsoft Multimedia Keyboard;692.02;108.395;0.02;0.74;14;-69.657
18617;PL-2013-088561;2019-03-24;œredni;13;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02070;artyku³y biurowe;koperty;Staples Brown Kraft Recycled Clasp Envelopes;256.725;19.53;0.01;0.35;18.55;-292.81
18624;PL-2013-088573;2019-07-16;krytyczny;9;lotniczy standardowy;ma³e opakowanie;ma³a firma;K00850;artyku³y biurowe;akcesoria piœmiennicze;Sanford 52201 APSCO Electric Pencil Sharpener;1310.995;143.395;0.04;0.59;31.465;541.975
18627;PL-2013-088158;2019-10-22;krytyczny;2;l¹dowy;wielkie pud³o;korporacja;K02908;meble;sto³y;"Iceberg OfficeWorks 42"" Round Tables";1120.385;528.43;0.07;0.75;137.375;-1468.593126
18633;PL-2013-088614;2019-05-21;œredni;5;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K02962;meble;wyposa¿enie wnêtrza;"Executive Impressions 13"" Chairman Wall Clock";457.1;88.83;0.02;0.5;31.465;315.399
18634;PL-2013-088614;2019-05-21;œredni;7;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K02962;artyku³y biurowe;akcesoria piœmiennicze;Boston 1730 StandUp Electric Pencil Sharpener;562.205;74.83;0.02;0.59;31.465;-69.72
18639;PL-2013-088159;2019-10-24;niski;21;l¹dowy;wielkie pud³o;biuro w domu;K02908;meble;sto³y;Bevis Round Conference Table Top & Single Column Base;10387.615;512.19;0.06;0.64;153.125;-1336.834339
18649;PL-2013-088639;2019-11-30;wysoki;34;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01021;artyku³y biurowe;segregatory;Satellite Sectional Post Binders;5251.015;151.935;0.05;0.39;10.465;3623.20035
18657;PL-2013-087049;2019-02-26;krytyczny;3;lotniczy standardowy;ma³e opakowanie;korporacja;K02999;urz¹dzenia techniczne;akcesoria komputerowe;"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack";76.545;25.48;0.08;0.68;12.32;-139.09
18658;PL-2013-087049;2019-02-26;krytyczny;6;lotniczy ekspresowy;ma³e pude³ko;korporacja;K02999;artyku³y biurowe;teczki;Project Tote Personal File;309.61;49.105;0;0.56;32.795;-280.7
18666;PL-2013-088428;2019-11-06;krytyczny;17;lotniczy standardowy;woreczek foliowy;korporacja;K00052;meble;wyposa¿enie wnêtrza;Deflect-O® Glasstique™ Clear Desk Accessories;453.495;26.95;0.08;0.52;12.88;11.648
18669;PL-2013-087232;2019-08-31;wysoki;5;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00220;urz¹dzenia techniczne;telefony;Timeport L7089;1925.07;440.965;0.04;0.58;26.915;-189.72954
18670;PL-2013-087232;2019-08-31;wysoki;25;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00221;artyku³y biurowe;etykiety;Avery 510;328.72;13.125;0.03;0.37;1.75;226.8168
18671;PL-2013-087232;2019-08-31;wysoki;1;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K00221;artyku³y biurowe;papier;Xerox 1881;57.855;42.98;0.07;0.38;22.645;-15.2516
18672;PL-2013-087232;2019-08-31;wysoki;15;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00221;urz¹dzenia techniczne;telefony;LX 788;7442.75;545.965;0.01;0.58;31.465;5135.4975
18682;PL-2013-088688;2019-04-13;nieokreœlony;11;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00350;artyku³y biurowe;etykiety;Avery 49;110.25;10.08;0.01;0.36;1.75;76.0725
18685;PL-2013-086097;2019-12-22;krytyczny;24;l¹dowy;wielkie pud³o;biuro w domu;K02082;meble;sto³y;Bevis Round Conference Table Top, X-Base;11806.06;627.515;0.07;0.76;102.235;-758.2577503
18686;PL-2013-086097;2019-12-22;krytyczny;13;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02079;artyku³y biurowe;koperty;Peel & Seel® Recycled Catalog Envelopes, Brown;544.915;40.53;0.06;0.35;20.02;179.13
18697;PL-2013-088717;2019-06-11;krytyczny;3;l¹dowy;kontener;osoba fizyczna;K02462;meble;krzes³a;Global Leather Task Chair, Black;1018.15;314.965;0.02;0.66;147;3128.58
18698;PL-2013-088717;2019-06-11;krytyczny;11;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K02462;artyku³y biurowe;no¿yczki i linijki;Acme® Forged Steel Scissors with Black Enamel Handles;352.94;32.585;0.06;0.56;13.93;638.82
18706;PL-2013-088755;2019-02-25;niski;1;lotniczy ekspresowy;ma³e pude³ko;korporacja;K00791;artyku³y biurowe;papier;Xerox 1984;35.77;22.68;0.04;0.36;30.59;-57.33
18707;PL-2013-088755;2019-02-25;niski;8;l¹dowy;kontener;korporacja;K00790;meble;krzes³a;Global Leather and Oak Executive Chair, Black;7806.085;1053.43;0.09;0.56;226.555;2671.655
18714;PL-2013-088789;2019-10-29;niski;1;l¹dowy;wielkie pud³o;osoba fizyczna;K01707;meble;szafki;Bush Cubix Collection Bookcases, Fully Assembled;827.225;773.43;0.1;0.62;226.31;-1277.3376
18715;PL-2013-088789;2019-10-29;niski;12;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01707;artyku³y biurowe;papier;Xerox 1892;1644.335;135.66;0.06;0.36;46.41;711.3302
18719;PL-2013-086474;2019-08-25;krytyczny;18;lotniczy ekspresowy;œrednie pude³ko;biuro w domu;K01486;meble;krzes³a;SAFCO Folding Chair Trolley;8338.015;448.84;0.04;NA;44.275;5753.23035
18721;PL-2013-088065;2019-03-01;nieokreœlony;7;lotniczy standardowy;woreczek foliowy;ma³a firma;K00463;artyku³y biurowe;papier;TOPS Money Receipt Book, Consecutively Numbered in Red,;196.805;28.035;0.05;0.4;10.045;108.5
18725;PL-2013-087872;2019-10-12;wysoki;4;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K02110;artyku³y biurowe;przyrz¹dy;Belkin 8 Outlet Surge Protector;593.88;143.43;0.03;0.57;18.655;-404.25
18726;PL-2013-087872;2019-10-12;wysoki;5;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02110;artyku³y biurowe;etykiety;Avery 481;53.55;10.78;0.09;0.37;3.465;843.78
18727;PL-2013-088820;2019-06-08;nieokreœlony;20;lotniczy standardowy;ma³e opakowanie;korporacja;K02812;urz¹dzenia techniczne;akcesoria komputerowe;Memorex 4.7GB DVD+RW, 3/Pack;1965.285;99.68;0.07;0.4;6.965;-115.15
18729;PL-2013-085853;2019-04-11;œredni;11;lotniczy ekspresowy;ma³e pude³ko;korporacja;K03145;urz¹dzenia techniczne;telefony;2160;3871.315;405.965;0.05;0.57;20.965;2671.20735
18731;PL-2013-088855;2019-11-01;wysoki;31;l¹dowy;kontener;osoba fizyczna;K01531;meble;krzes³a;Hon Every-Day® Chair Series Swivel Task Chairs;14266.84;423.43;0;0.64;105;488.1261
18732;PL-2013-088855;2019-11-01;wysoki;12;lotniczy standardowy;du¿e pude³ko;osoba fizyczna;K01531;meble;wyposa¿enie wnêtrza;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;8154.195;734.44;0.1;0.59;74.235;3031.0371
18734;PL-2013-087231;2019-07-08;nieokreœlony;2;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00221;artyku³y biurowe;segregatory;Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl;59.395;30.415;0.1;0.39;10.465;-10.66625
18744;PL-2013-088874;2019-02-21;œredni;2;lotniczy standardowy;ma³e opakowanie;korporacja;K01939;urz¹dzenia techniczne;telefony;Accessory8;525.56;300.965;0.04;0.39;4.375;-212.3275
18745;PL-2013-088874;2019-02-21;œredni;11;lotniczy standardowy;œrednie pude³ko;korporacja;K01939;urz¹dzenia techniczne;telefony;Bell Sonecor JB700 Caller ID;272.475;27.965;0.05;0.6;17.605;-378.6475
18746;PL-2013-088874;2019-02-21;œredni;1;lotniczy standardowy;ma³e pude³ko;korporacja;K01939;urz¹dzenia techniczne;telefony;i470;655.2;720.965;0.01;0.56;18.41;-2788.6705
18759;PL-2013-088913;2019-03-17;krytyczny;1;lotniczy standardowy;du¿e pude³ko;ma³a firma;K01292;urz¹dzenia techniczne;kopiarki i faksy;Canon PC940 Copier;1550.395;1574.965;0.08;0.52;85.715;-7084.2765
18781;PL-2013-088962;2019-06-06;œredni;3;lotniczy standardowy;ma³e opakowanie;biuro w domu;K02723;meble;wyposa¿enie wnêtrza;Nu-Dell Leatherette Frames;157.78;50.19;0.07;0.49;17.5;-46.55
18784;PL-2013-088979;2019-07-23;niski;14;lotniczy standardowy;ma³e pude³ko;korporacja;K02769;artyku³y biurowe;papier;Xerox 1895;304.395;20.93;0.06;0.4;36.365;-8054.326
18786;PL-2013-088992;2019-12-31;nieokreœlony;4;lotniczy standardowy;œrednie pude³ko;biuro w domu;K02341;urz¹dzenia techniczne;telefony;Bell Sonecor JB700 Caller ID;108.29;27.965;0;0.6;17.605;-88.06875
18789;PL-2013-089011;2019-02-15;œredni;6;lotniczy standardowy;woreczek foliowy;ma³a firma;K01025;artyku³y biurowe;akcesoria piœmiennicze;Dixon My First Ticonderoga Pencil, #2;126.14;20.475;0;0.56;7.945;-3.815
18791;PL-2013-089029;2019-05-03;krytyczny;2;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03186;artyku³y biurowe;segregatory;GBC DocuBind 300 Electric Binding Machine;3860.815;1840.93;0.02;0.37;69.965;2441.796
18792;PL-2013-089029;2019-05-03;krytyczny;16;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03186;artyku³y biurowe;segregatory;JM Magazine Binder;869.575;57.785;0.1;0.37;10.465;23.15145
18793;PL-2013-089029;2019-05-03;krytyczny;12;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K03186;urz¹dzenia techniczne;akcesoria komputerowe;"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack";238.35;20.93;0.09;0.68;13.475;-1371.657
18807;PL-2013-087501;2019-08-02;krytyczny;17;l¹dowy;kontener;ma³a firma;K01550;artyku³y biurowe;przyrz¹dy;3.6 Cubic Foot Counter Height Office Refrigerator;16847.005;1031.17;0.08;0.57;148.82;9749.796
18821;PL-2013-089108;2019-11-12;niski;37;lotniczy standardowy;œrednie pude³ko;biuro w domu;K01769;meble;wyposa¿enie wnêtrza;Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting;11544.4;322.805;0.08;0.67;138.635;248.43
18822;PL-2013-089108;2019-11-12;niski;21;lotniczy standardowy;woreczek foliowy;biuro w domu;K01769;urz¹dzenia techniczne;telefony;Accessory4;5096.07;300.965;0.07;0.85;3.465;186.9098
18827;PL-2013-088739;2019-09-15;œredni;1;lotniczy standardowy;du¿e pude³ko;ma³a firma;K01389;urz¹dzenia techniczne;kopiarki i faksy;Canon PC1060 Personal Laser Copier;2376.465;2449.965;0.03;0.41;85.715;-8391.04
18828;PL-2013-088739;2019-09-15;œredni;10;l¹dowy;kontener;ma³a firma;K01390;meble;sto³y;Hon Non-Folding Utility Tables;4382.77;557.585;0.09;0.55;210;97.09
18836;PL-2013-089121;2019-10-14;œredni;3;lotniczy standardowy;œrednie pude³ko;korporacja;K01161;artyku³y biurowe;przyrz¹dy;3M Office Air Cleaner;272.09;90.93;0.1;0.5;18.795;-25.0992
18837;PL-2013-089121;2019-10-14;œredni;10;lotniczy standardowy;woreczek foliowy;korporacja;K01161;artyku³y biurowe;akcesoria piœmiennicze;Prang Drawing Pencil Set;94.605;9.73;0.06;0.45;4.69;-12.096
18846;PL-2013-087182;2019-09-08;niski;3;lotniczy ekspresowy;ma³e pude³ko;korporacja;K00091;meble;wyposa¿enie wnêtrza;Eldon® Wave Desk Accessories;47.81;7.28;0.05;0.43;18.655;-20.545
18847;PL-2013-087182;2019-09-08;niski;21;lotniczy ekspresowy;ma³e pude³ko;korporacja;K00091;artyku³y biurowe;teczki;Decoflex Hanging Personal Folder File, Blue;1099.595;53.97;0.08;0.58;37.38;-809.69
18848;PL-2013-089161;2019-09-22;krytyczny;23;lotniczy standardowy;ma³e pude³ko;korporacja;K02296;artyku³y biurowe;papier;Xerox 1880;2909.27;124.04;0.04;0.38;69.965;202.615
18857;PL-2013-089181;2019-12-24;œredni;25;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02195;meble;wyposa¿enie wnêtrza;Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry;893.48;37.24;0.05;0.57;18.06;-51.45
18858;PL-2013-089181;2019-12-24;œredni;9;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K02195;meble;wyposa¿enie wnêtrza;"Seth Thomas 8 1/2"" Cubicle Clock";681.66;70.98;0.05;0.53;23.38;470.3454
18862;PL-2013-086328;2019-04-11;œredni;12;lotniczy standardowy;ma³e pude³ko;biuro w domu;K03103;urz¹dzenia techniczne;telefony;StarTAC 7760;2332.295;230.965;0.01;0.59;13.965;1609.28355
18875;PL-2013-086541;2019-07-14;nieokreœlony;7;lotniczy ekspresowy;ma³e opakowanie;biuro w domu;K01257;meble;wyposa¿enie wnêtrza;Eldon Regeneration Recycled Desk Accessories, Smoke;51.625;6.09;0.05;0.53;14.28;-198.555
18877;PL-2013-089206;2019-08-11;wysoki;15;lotniczy standardowy;ma³e pude³ko;korporacja;K00031;artyku³y biurowe;papier;Xerox 1966;348.46;22.68;0.01;0.36;23.275;-151.6606
18881;PL-2013-089213;2019-08-28;wysoki;21;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K01767;artyku³y biurowe;segregatory;"Wilson Jones Hanging View Binder, White, 1""";547.435;24.85;0.01;0.39;21.175;3.528
18882;PL-2013-086962;2019-08-31;nieokreœlony;24;lotniczy standardowy;woreczek foliowy;korporacja;K01826;meble;wyposa¿enie wnêtrza;Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats;5946.01;247.485;0.01;0.78;131.53;-1659.9856
18883;PL-2013-086962;2019-08-31;nieokreœlony;1;l¹dowy;wielkie pud³o;korporacja;K01826;meble;sto³y;Bretford Rectangular Conference Table Tops;1572.97;1316.455;0.07;0.74;299.705;-476.13384
