Nr wiersza;Nr zamówienia;Data zamówienia;Priorytet zamówienia;Wielkoœæ zamówienia;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Nr klienta;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Cena jednostkowa;Rabat procentowy;Mar¿a podstawowa;Koszt dostawy;Zysk
18410;PL-2011-087570;2017-08-18;wysoki;18;l¹dowy;kontener;biuro w domu;K02141;urz¹dzenia techniczne;kopiarki i faksy;Sharp 1540cs Digital Laser Copier;34295.94;1924.965;0.02;0.35;171.5;-1336.4442
18411;PL-2011-087570;2017-08-18;wysoki;7;lotniczy ekspresowy;ma³e opakowanie;biuro w domu;K02141;artyku³y biurowe;akcesoria piœmiennicze;Boston 16801 Nautilus™ Battery Pencil Sharpener;539.385;77.035;0.03;0.59;19.355;43.9264
18412;PL-2011-087570;2017-08-18;wysoki;7;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02141;artyku³y biurowe;teczki;Multi-Use Personal File Cart and Caster Set, Three Stacking Bins;850.395;121.66;0.09;0.57;28.77;158.6634
18413;PL-2011-087877;2017-10-09;wysoki;21;lotniczy standardowy;ma³e pude³ko;korporacja;K01250;artyku³y biurowe;segregatory;Avery Binder Labels;299.74;13.615;0;0.37;24.535;-893.09115
18414;PL-2011-087877;2017-10-09;wysoki;22;l¹dowy;kontener;korporacja;K01250;meble;krzes³a;Hon Every-Day® Chair Series Swivel Task Chairs;8778.525;423.43;0.09;0.64;105;259.0168
18415;PL-2011-087877;2017-10-09;wysoki;8;lotniczy standardowy;ma³e pude³ko;korporacja;K01250;artyku³y biurowe;papier;"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case";789.67;108.43;0.1;0.4;20.16;382.9868
18416;PL-2011-087884;2017-09-19;wysoki;16;lotniczy standardowy;ma³e opakowanie;korporacja;K02840;artyku³y biurowe;akcesoria piœmiennicze;Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener;1260.105;76.93;0;0.55;10.045;73.836
18417;PL-2011-087889;2017-04-18;œredni;4;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02097;urz¹dzenia techniczne;akcesoria komputerowe;Gyration Ultra Professional Cordless Optical Suite;3830.155;1053.395;0.1;0.48;25.13;483.063
18418;PL-2011-087889;2017-04-18;œredni;10;lotniczy standardowy;woreczek foliowy;biuro w domu;K02098;meble;wyposa¿enie wnêtrza;Ultra Commercial Grade Dual Valve Door Closer;1364.895;139.615;0.06;0.53;10.64;136.059
18419;PL-2011-087885;2017-12-11;œredni;17;lotniczy standardowy;ma³e opakowanie;korporacja;K02840;meble;wyposa¿enie wnêtrza;Artistic Insta-Plaque;910.035;54.88;0.05;0.46;13.055;4083.198
18420;PL-2011-087885;2017-12-11;œredni;18;lotniczy standardowy;ma³e opakowanie;korporacja;K02840;meble;wyposa¿enie wnêtrza;GE 4 Foot Flourescent Tube, 40 Watt;958.265;52.43;0;0.39;31.465;-142.1147
18421;PL-2011-087885;2017-12-11;œredni;1;lotniczy standardowy;ma³e pude³ko;korporacja;K02840;artyku³y biurowe;papier;Xerox 1892;156.17;135.66;0.02;0.36;46.41;-1029.294
18428;PL-2011-087905;2017-05-04;wysoki;9;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K00411;artyku³y biurowe;teczki;Hot File® 7-Pocket, Floor Stand;5359.585;624.645;0.05;0.55;69.965;3300.5
18437;PL-2011-087933;2017-03-30;niski;10;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K03205;artyku³y biurowe;akcesoria piœmiennicze;Newell 315;197.4;20.93;0.07;0.6;3.36;114.905
18438;PL-2011-087933;2017-03-30;niski;6;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03206;urz¹dzenia techniczne;akcesoria komputerowe;Microsoft Natural Keyboard Elite;901.32;139.93;0.01;0.7;14;180.565
18448;PL-2011-087980;2017-11-20;œredni;22;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K00700;artyku³y biurowe;akcesoria piœmiennicze;Dixon Prang® Watercolor Pencils, 10-Color Set with Brush;307.615;14.91;0.1;0.44;4.2;118.734
18450;PL-2011-087993;2017-01-07;œredni;1;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01606;artyku³y biurowe;segregatory;Avery Reinforcements for Hole-Punch Pages;12.355;6.93;0.05;0.4;16.695;-50.25937
18451;PL-2011-087993;2017-01-07;œredni;1;lotniczy ekspresowy;du¿e pude³ko;biuro w domu;K01606;urz¹dzenia techniczne;kopiarki i faksy;Canon PC1060 Personal Laser Copier;2472.96;2449.965;0.07;0.41;85.715;-10045.9716
18452;PL-2011-087993;2017-01-07;œredni;2;lotniczy standardowy;du¿e pude³ko;biuro w domu;K01606;urz¹dzenia techniczne;urz¹dzenia biurowe;Polycom ViewStation™ ISDN Videoconferencing Unit;45923.745;23740.57;0.07;0.39;85.715;272.9426
18460;PL-2011-088004;2017-12-16;wysoki;6;l¹dowy;kontener;korporacja;K01492;urz¹dzenia techniczne;urz¹dzenia biurowe;Epson C82 Color Inkjet Printer;2586.745;419.965;0.04;0.36;49;1784.85405
18461;PL-2011-088015;2017-08-09;nieokreœlony;4;lotniczy standardowy;ma³e opakowanie;korporacja;K02619;artyku³y biurowe;akcesoria piœmiennicze;Boston School Pro Electric Pencil Sharpener, 1670;417.795;108.43;0.1;0.58;31.465;-70.7798
18462;PL-2011-088023;2017-02-08;nieokreœlony;1;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K00472;urz¹dzenia techniczne;akcesoria komputerowe;Motorola SB4200 Cable Modem;628.285;629.965;0.07;0.48;69.965;-1496.145
18467;PL-2011-088061;2017-07-14;niski;7;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00463;artyku³y biurowe;teczki;Economy Rollaway Files;3785.39;578.2;0.07;0.59;69.965;1825.915
18480;PL-2011-088152;2017-11-04;krytyczny;5;lotniczy standardowy;woreczek foliowy;korporacja;K00344;artyku³y biurowe;akcesoria piœmiennicze;Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink;64.715;11.41;0.01;0.41;6.51;2.457
18490;PL-2011-088198;2017-10-29;nieokreœlony;14;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K00618;artyku³y biurowe;segregatory;"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""";286.37;18.83;0.06;0.36;18.34;-226.34829
18491;PL-2011-088198;2017-10-29;nieokreœlony;1;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00618;artyku³y biurowe;papier;"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack";46.06;25.725;0.03;0.38;20.86;-38.8962
18492;PL-2011-088198;2017-10-29;nieokreœlony;3;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00617;artyku³y biurowe;koperty;Park Ridge™ Embossed Executive Business Envelopes;161.805;54.495;0.02;0.38;4.865;82.3998
18493;PL-2011-088198;2017-10-29;nieokreœlony;13;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00617;artyku³y biurowe;teczki;Iris® 3-Drawer Stacking Bin, Black;977.48;73.115;0.02;0.83;40.32;-966.3948
18494;PL-2011-088205;2017-06-22;œredni;16;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00101;urz¹dzenia techniczne;akcesoria komputerowe;Belkin 105-Key Black Keyboard;1062.565;69.93;0.1;0.68;14;-56.7
18495;PL-2011-088205;2017-06-22;œredni;4;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00109;artyku³y biurowe;segregatory;Avery Durable Binders;38.955;10.08;0.09;0.36;5.215;-9.4668
18497;PL-2011-088220;2017-12-21;wysoki;19;lotniczy standardowy;ma³e opakowanie;korporacja;K02049;urz¹dzenia techniczne;akcesoria komputerowe;Memorex 4.7GB DVD+R, 3/Pack;1018.43;53.48;0.03;0.42;6.965;-933.401
18498;PL-2011-088220;2017-12-21;wysoki;13;lotniczy standardowy;woreczek foliowy;korporacja;K02049;artyku³y biurowe;akcesoria piœmiennicze;Newell 326;76.195;6.16;0.09;0.56;2.45;-42.973
18499;PL-2011-088232;2017-07-27;nieokreœlony;7;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K01351;urz¹dzenia techniczne;telefony;LX 677;2197.23;388.465;0.1;0.57;31.465;11499.18
18506;PL-2011-088282;2017-11-23;niski;30;lotniczy standardowy;ma³e pude³ko;korporacja;K02858;artyku³y biurowe;segregatory;Catalog Binders with Expanding Posts;7180.88;235.48;0.04;0.4;69.965;51.639
18507;PL-2011-088282;2017-11-23;niski;42;l¹dowy;wielkie pud³o;korporacja;K02858;meble;szafki;O'Sullivan Elevations Bookcase, Cherry Finish;18532.605;458.43;0.1;0.69;191.59;2343.642
18508;PL-2011-088282;2017-11-23;niski;28;lotniczy standardowy;woreczek foliowy;korporacja;K02858;artyku³y biurowe;akcesoria piœmiennicze;Newell 318;280.945;9.73;0.04;0.59;4.375;745.5
18511;PL-2011-087426;2017-09-25;niski;15;lotniczy standardowy;du¿e pude³ko;osoba fizyczna;K01557;artyku³y biurowe;przyrz¹dy;Euro Pro Shark Stick Mini Vacuum;3078.67;213.43;0.09;0.59;171.5;-3341.653
18512;PL-2011-087426;2017-09-25;niski;12;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K01557;urz¹dzenia techniczne;akcesoria komputerowe;Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS;1264.165;104.615;0.05;0.5;6.965;768.1569
18516;PL-2011-088279;2017-05-17;œredni;3;lotniczy standardowy;woreczek foliowy;korporacja;K02858;artyku³y biurowe;akcesoria piœmiennicze;Newell 343;30.765;10.29;0.06;0.58;3.36;-31.066
18521;PL-2011-088361;2017-11-22;wysoki;23;lotniczy standardowy;woreczek foliowy;korporacja;K00188;artyku³y biurowe;papier;Riverleaf Stik-Withit® Designer Note Cubes®;774.34;35.21;0.07;0.39;7.21;534.2946
18522;PL-2011-088361;2017-11-22;wysoki;29;lotniczy standardowy;woreczek foliowy;korporacja;K00188;artyku³y biurowe;akcesoria piœmiennicze;Newell 323;163.275;5.88;0.07;0.59;5.495;25.025
18529;PL-2011-088371;2017-05-25;wysoki;8;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01008;artyku³y biurowe;etykiety;Self-Adhesive Removable Labels;88.795;11.025;0.01;0.37;1.715;61.26855
18536;PL-2011-086013;2017-07-05;niski;2;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00451;artyku³y biurowe;segregatory;GBC Instant Index™ System for Binding Systems;69.51;31.08;0.01;0.35;21.98;-54.096
18537;PL-2011-086013;2017-07-05;niski;8;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00451;artyku³y biurowe;etykiety;Avery 514;81.41;10.08;0.06;0.36;3.465;56.1729
18540;PL-2011-088403;2017-03-26;krytyczny;10;lotniczy standardowy;woreczek foliowy;korporacja;K02114;artyku³y biurowe;akcesoria piœmiennicze;Sanford Liquid Accent Highlighters;231.42;23.38;0.08;0.48;5.25;-2106.314
18551;PL-2011-088426;2017-09-10;nieokreœlony;6;lotniczy standardowy;ma³e pude³ko;korporacja;K00052;urz¹dzenia techniczne;telefony;6160;2194.64;405.965;0;0.57;8.75;569.331
18552;PL-2011-088426;2017-09-10;nieokreœlony;17;lotniczy standardowy;ma³e pude³ko;korporacja;K00053;artyku³y biurowe;papier;Xerox 1903;385.665;20.93;0.02;0.36;20.265;-236.215
18555;PL-2011-087765;2017-04-07;œredni;4;lotniczy ekspresowy;ma³e opakowanie;ma³a firma;K00683;meble;wyposa¿enie wnêtrza;"Executive Impressions 12"" Wall Clock";244.86;61.845;0.06;0.47;31.465;133.21
18562;PL-2011-088404;2017-04-23;krytyczny;1;lotniczy standardowy;ma³e pude³ko;korporacja;K02114;artyku³y biurowe;etykiety;*Staples* Packaging Labels;10.745;10.115;0.08;0.38;1.715;134.421
18566;PL-2011-088443;2017-10-04;nieokreœlony;9;lotniczy standardowy;du¿e pude³ko;ma³a firma;K01734;artyku³y biurowe;przyrz¹dy;Euro Pro Shark Stick Mini Vacuum;1963.71;213.43;0.02;0.59;171.5;-2086.938
18567;PL-2011-088443;2017-10-04;nieokreœlony;9;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01734;artyku³y biurowe;segregatory;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;40020.155;4448.465;0.02;0.35;69.965;27613.90695
18568;PL-2011-088443;2017-10-04;nieokreœlony;19;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K01734;urz¹dzenia techniczne;telefony;StarTAC 8000;11302.34;720.965;0.05;0.6;31.465;5410.33416
18611;PL-2011-088156;2017-01-08;wysoki;4;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02908;artyku³y biurowe;etykiety;Avery 491;56.245;14.455;0.07;0.39;3.465;38.3572
18612;PL-2011-088156;2017-01-08;wysoki;1;lotniczy standardowy;ma³e opakowanie;biuro w domu;K02908;meble;wyposa¿enie wnêtrza;"Executive Impressions 14"" Two-Color Numerals Wall Clock";88.41;79.52;0.03;0.44;31.465;61.0029
18623;PL-2011-085916;2017-07-17;œredni;14;lotniczy ekspresowy;ma³e pude³ko;korporacja;K02628;artyku³y biurowe;etykiety;Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White;1569.645;106.855;0.02;0.39;69.965;-191.205
18625;PL-2011-086076;2017-09-29;nieokreœlony;3;lotniczy standardowy;ma³e pude³ko;korporacja;K01237;meble;wyposa¿enie wnêtrza;Eldon® Expressions™ Wood Desk Accessories, Oak;85.82;25.83;0.02;0.56;18.235;27.09
18628;PL-2011-088588;2017-05-04;œredni;13;lotniczy standardowy;ma³e pude³ko;korporacja;K03356;artyku³y biurowe;segregatory;"Pressboard Data Binder, Crimson, 12"" X 8 1/2""";233.275;18.69;0.07;0.39;19.705;-407.20925
18629;PL-2011-088588;2017-05-04;œredni;18;l¹dowy;kontener;korporacja;K03356;meble;krzes³a;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;10269.56;563.43;0.03;0.62;105;4567.15
1863;PL-2011-013408;2017-02-14;niski;4;lotniczy standardowy;œrednie pude³ko;biuro w domu;K01745;meble;wyposa¿enie wnêtrza;"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""";898.695;212.275;0.04;0.64;42.805;407.77205
18630;PL-2011-088588;2017-05-04;œredni;15;lotniczy ekspresowy;ma³e pude³ko;korporacja;K03356;urz¹dzenia techniczne;telefony;2190;3069.08;230.965;0.04;0.56;19.705;2117.6652
18635;PL-2011-086901;2017-09-30;krytyczny;21;lotniczy standardowy;ma³e opakowanie;korporacja;K03154;artyku³y biurowe;akcesoria piœmiennicze;Boston 1730 StandUp Electric Pencil Sharpener;1552.81;74.83;0.04;0.59;31.465;-180.81
18636;PL-2011-088598;2017-02-01;niski;4;lotniczy standardowy;ma³e pude³ko;korporacja;K01211;artyku³y biurowe;etykiety;Avery 497;45.675;10.78;0.01;0.37;1.75;31.51575
18640;PL-2011-087908;2017-04-29;œredni;7;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03393;urz¹dzenia techniczne;telefony;StarTAC 3000;2486.26;440.965;0.08;0.59;26.915;1311.1875
18642;PL-2011-088626;2017-03-28;œredni;11;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02880;artyku³y biurowe;papier;HP Office Paper (20Lb. and 87 Bright);270.2;23.38;0.05;0.37;24.255;-8.232
18645;PL-2011-088185;2017-12-28;wysoki;15;l¹dowy;wielkie pud³o;biuro w domu;K01357;urz¹dzenia techniczne;urz¹dzenia biurowe;Epson C62 Color Inkjet Printer;6120.415;419.965;0.07;0.35;58.8;4223.08635
18652;PL-2011-087964;2017-09-24;œredni;20;l¹dowy;kontener;korporacja;K02256;meble;krzes³a;Novimex Turbo Task Chair;4807.145;248.43;0.07;0.73;105;-780.325
18659;PL-2011-088667;2017-09-19;krytyczny;14;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00770;urz¹dzenia techniczne;akcesoria komputerowe;Fellowes 17-key keypad for PS/2 interface;1502.655;107.555;0.08;0.75;14;-157.745
18660;PL-2011-088667;2017-09-19;krytyczny;3;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00771;artyku³y biurowe;przyrz¹dy;Acco 6 Outlet Guardian Premium Surge Suppressor;156.31;50.96;0.05;0.58;12.25;-29.855
18661;PL-2011-088667;2017-09-19;krytyczny;5;lotniczy standardowy;du¿e pude³ko;ma³a firma;K00771;urz¹dzenia techniczne;kopiarki i faksy;Brother DCP1000 Digital 3 in 1 Multifunction Machine;5669.825;1049.965;0;0.5;40.74;1000.825
18662;PL-2011-088644;2017-05-13;œredni;12;lotniczy standardowy;ma³e opakowanie;korporacja;K00580;urz¹dzenia techniczne;telefony;Accessory6;2023.84;195.965;0.01;0.8;17.5;-201.3935
18663;PL-2011-088644;2017-05-13;œredni;12;lotniczy standardowy;ma³e opakowanie;korporacja;K00585;artyku³y biurowe;no¿yczki i linijki;"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L";596.575;48.65;0.06;0.56;26.565;-236.565
18664;PL-2011-088644;2017-05-13;œredni;3;lotniczy standardowy;ma³e pude³ko;korporacja;K00578;artyku³y biurowe;koperty;Multimedia Mailers;1805.58;570.255;0.03;0.39;69.965;1025.99
18665;PL-2011-088644;2017-05-13;œredni;2;lotniczy standardowy;ma³e pude³ko;korporacja;K00579;artyku³y biurowe;koperty;Peel & Seel® Recycled Catalog Envelopes, Brown;87.71;40.53;0.01;0.35;20.02;-23.135
18667;PL-2011-088678;2017-04-18;krytyczny;6;l¹dowy;kontener;korporacja;K00665;meble;krzes³a;Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum;2776.865;458.43;0.02;0.78;105;317.667
18675;PL-2011-086163;2017-09-30;krytyczny;13;lotniczy standardowy;ma³e pude³ko;korporacja;K02351;artyku³y biurowe;papier;Xerox 220;283.01;22.68;0.08;0.37;26.215;-417.62
18684;PL-2011-088137;2017-09-13;krytyczny;13;lotniczy standardowy;ma³e pude³ko;korporacja;K02468;urz¹dzenia techniczne;telefony;i270;2535.995;230.965;0.04;0.55;31.465;-1172.6435
18693;PL-2011-086536;2017-10-24;krytyczny;1;lotniczy standardowy;woreczek foliowy;biuro w domu;K01257;artyku³y biurowe;no¿yczki i linijki;Letter Slitter;10.955;8.82;0.04;0.82;6.72;-28.728
18694;PL-2011-087632;2017-05-09;krytyczny;9;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02883;artyku³y biurowe;papier;Xerox 227;209.265;22.68;0.05;0.37;30.555;-422.065
18696;PL-2011-086629;2017-08-05;œredni;20;l¹dowy;wielkie pud³o;korporacja;K02094;meble;sto³y;Bretford CR8500 Series Meeting Room Furniture;27440.14;1403.43;0.08;0.71;148.82;10611.9034
18702;PL-2011-088731;2017-11-16;krytyczny;19;lotniczy standardowy;woreczek foliowy;korporacja;K01390;artyku³y biurowe;papier;Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper;508.76;28.595;0.1;0.38;5.915;351.0444
18703;PL-2011-088731;2017-11-16;krytyczny;38;lotniczy standardowy;ma³e pude³ko;korporacja;K01390;urz¹dzenia techniczne;telefony;T18;12657.82;388.465;0.03;0.57;8.75;8733.8958
18720;PL-2011-088814;2017-06-11;wysoki;5;lotniczy standardowy;ma³e pude³ko;korporacja;K02649;urz¹dzenia techniczne;akcesoria komputerowe;Microsoft Natural Keyboard Elite;711.515;139.93;0.01;0.7;14;-107.828
18728;PL-2011-088825;2017-05-26;nieokreœlony;15;l¹dowy;kontener;osoba fizyczna;K03257;meble;sto³y;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;18967.935;1223.075;0.01;NA;210;13087.87515
18733;PL-2011-088184;2017-06-03;œredni;9;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01357;urz¹dzenia techniczne;telefony;Timeport L7089;3435.775;440.965;0.03;0.58;26.915;1753.353
18735;PL-2011-086279;2017-01-30;krytyczny;11;lotniczy standardowy;ma³e opakowanie;korporacja;K00767;urz¹dzenia techniczne;akcesoria komputerowe;Memorex 4.7GB DVD-RAM, 3/Pack;1178.24;111.23;0.1;0.42;6.965;812.9856
18736;PL-2011-087812;2017-09-08;niski;17;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K00693;artyku³y biurowe;segregatory;Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders;332.85;18.69;0.09;0.38;10.465;33.201
18737;PL-2011-087812;2017-09-08;niski;5;l¹dowy;wielkie pud³o;ma³a firma;K00693;meble;szafki;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;2571.59;493.43;0.07;0.65;187.18;-922.775
18738;PL-2011-087812;2017-09-08;niski;11;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00693;urz¹dzenia techniczne;telefony;i470;6590.045;720.965;0.06;0.56;18.41;3115.6335
18757;PL-2011-088906;2017-07-20;nieokreœlony;10;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00493;artyku³y biurowe;papier;Xerox 21;233.485;22.68;0.02;0.37;23.1;-322.175
18758;PL-2011-088906;2017-07-20;nieokreœlony;5;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00493;artyku³y biurowe;teczki;Advantus Rolling Storage Box;305.06;60.025;0.04;0.58;17.36;21.385
18762;PL-2011-086827;2017-06-20;niski;16;lotniczy standardowy;ma³e pude³ko;korporacja;K01432;artyku³y biurowe;koperty;"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""";578.235;38.43;0.07;0.36;16.8;185.22
18770;PL-2011-088941;2017-04-07;niski;3;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00268;artyku³y biurowe;koperty;Staples Brown Kraft Recycled Clasp Envelopes;65.345;19.53;0.02;0.35;18.55;-78.68
18771;PL-2011-088941;2017-04-07;niski;5;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00268;meble;wyposa¿enie wnêtrza;Eldon Executive Woodline II Cherry Finish Desk Accessories;737.695;143.115;0.03;0.57;66.43;276.43
18773;PL-2011-087214;2017-11-28;krytyczny;39;lotniczy ekspresowy;woreczek foliowy;korporacja;K00250;artyku³y biurowe;akcesoria piœmiennicze;DIXON Oriole® Pencils;384.09;9.03;0.02;0.59;4.55;3.878
18774;PL-2011-087214;2017-11-28;krytyczny;27;lotniczy standardowy;ma³e pude³ko;korporacja;K00250;urz¹dzenia techniczne;telefony;StarTAC Series;5402.425;230.965;0.02;0.55;13.65;3714.8265
18783;PL-2011-088972;2017-07-16;wysoki;11;lotniczy standardowy;ma³e opakowanie;korporacja;K00202;urz¹dzenia techniczne;akcesoria komputerowe;"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box";300.265;25.795;0.03;0.69;19.355;-467.95
18790;PL-2011-089019;2017-06-01;œredni;12;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02737;artyku³y biurowe;teczki;Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black;679.28;53.585;0.03;0.57;30.73;-201.46
18795;PL-2011-089040;2017-05-20;œredni;5;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01974;artyku³y biurowe;przyrz¹dy;Kensington 6 Outlet Guardian Standard Surge Protector;346.57;71.68;0.09;0.58;22.12;-59.115
18796;PL-2011-089040;2017-05-20;œredni;3;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01974;artyku³y biurowe;koperty;#10 White Business Envelopes,4 1/8 x 9 1/2;162.4;54.845;0.06;0.38;4.865;89.285
18801;PL-2011-086268;2017-12-10;œredni;5;l¹dowy;wielkie pud³o;biuro w domu;K00254;meble;sto³y;Global Adaptabilities™ Conference Tables;4664.87;983.43;0.1;0.66;124.845;-188.1075
18802;PL-2011-089053;2017-05-24;nieokreœlony;12;l¹dowy;kontener;biuro w domu;K02422;meble;krzes³a;Global Airflow Leather Mesh Back Chair, Black;6499.78;528.43;0.05;0.55;152.985;2276.05
18804;PL-2011-085868;2017-12-14;niski;11;lotniczy standardowy;ma³e pude³ko;korporacja;K01738;artyku³y biurowe;papier;Xerox 1880;1421.91;124.04;0.04;0.38;69.965;-378.95375
18808;PL-2011-088474;2017-03-05;niski;5;l¹dowy;wielkie pud³o;biuro w domu;K00670;meble;sto³y;Hon 94000 Series Round Tables;5004.335;1036.63;0.08;0.76;189.42;-655.277
18810;PL-2011-087813;2017-11-05;wysoki;36;l¹dowy;wielkie pud³o;ma³a firma;K00693;meble;sto³y;Bush® Cubix Conference Tables, Fully Assembled;30921.03;808.43;0;0.6;83.23;21335.5107
