Nr wiersza;Nr zamówienia;Data zamówienia;Priorytet zamówienia;Wielkoœæ zamówienia;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Nr klienta;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Cena jednostkowa;Rabat procentowy;Mar¿a podstawowa;Koszt dostawy;Zysk
18402;PL-2014-087843;2020-02-06;nieokreœlony;8;lotniczy standardowy;ma³e pude³ko;korporacja;K01571;artyku³y biurowe;segregatory;Large Capacity Hanging Post Binders;687.225;87.325;0.03;0.39;10.465;474.18525
18403;PL-2014-087843;2020-02-06;nieokreœlony;13;lotniczy standardowy;ma³e pude³ko;korporacja;K01571;artyku³y biurowe;papier;Xerox 1904;314.93;22.68;0;0.36;20.51;-267.89
18424;PL-2014-086919;2020-03-09;krytyczny;9;lotniczy ekspresowy;œrednie pude³ko;biuro w domu;K01180;meble;wyposa¿enie wnêtrza;Eldon Advantage® Chair Mats for Low to Medium Pile Carpets;1328.74;151.585;0.06;0.75;55.65;-1062.67
18425;PL-2014-086919;2020-03-09;krytyczny;2;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01180;urz¹dzenia techniczne;telefony;SC7868i;755.65;440.965;0.04;0.55;31.465;-924.9625
18432;PL-2014-087929;2020-09-18;nieokreœlony;15;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02543;artyku³y biurowe;papier;Xerox 212;357.385;22.68;0.06;0.37;29.4;-61.054
18433;PL-2014-087929;2020-09-18;nieokreœlony;24;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02543;artyku³y biurowe;teczki;Decoflex Hanging Personal Folder File;1300.495;53.97;0.06;0.59;18.935;192.633
18434;PL-2014-085855;2020-03-11;niski;2;l¹dowy;kontener;korporacja;K03145;urz¹dzenia techniczne;urz¹dzenia biurowe;Epson DFX-8500 Dot Matrix Printer;16587.13;8925.49;0.08;0.57;103.95;-12169.00755
18435;PL-2014-085855;2020-03-11;niski;2;lotniczy ekspresowy;ma³e pude³ko;korporacja;K03145;artyku³y biurowe;papier;Xerox 1908;395.08;195.93;0.05;0.36;17.01;272.6052
18446;PL-2014-086470;2020-10-29;nieokreœlony;7;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02561;artyku³y biurowe;segregatory;Ibico Hi-Tech Manual Binding System;7542.5;1067.465;0.02;0.4;69.965;4600.3615
1846;PL-2014-013284;2020-08-12;wysoki;44;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02403;artyku³y biurowe;segregatory;GBC DocuBind 200 Manual Binding Machine;63437.08;1473.43;0.05;0.35;69.965;13503.97125
18464;PL-2014-087998;2020-01-29;niski;4;lotniczy standardowy;woreczek foliowy;biuro w domu;K01606;meble;wyposa¿enie wnêtrza;Master Big Foot® Doorstop, Beige;80.605;18.48;0.04;0.54;13.86;-18.228
18466;PL-2014-088057;2020-06-02;nieokreœlony;12;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K00215;urz¹dzenia techniczne;telefony;Accessory39;743.925;73.465;0.05;0.81;11.55;-268.73
18469;PL-2014-088081;2020-04-10;niski;2;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K00055;meble;wyposa¿enie wnêtrza;Artistic Insta-Plaque;119.525;54.88;0.01;0.46;13.055;82.47225
1847;PL-2014-013284;2020-08-12;wysoki;98;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02403;artyku³y biurowe;segregatory;Vinyl Sectional Post Binders;11637.99;131.95;0.1;0.35;10.465;2362.47725
18470;PL-2014-088081;2020-04-10;niski;11;lotniczy ekspresowy;du¿e pude³ko;osoba fizyczna;K00055;meble;sto³y;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;2665.32;249.795;0.04;0.68;241.5;191.093175
18471;PL-2014-088090;2020-10-08;krytyczny;3;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00443;artyku³y biurowe;segregatory;XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal;89.6;27.44;0.06;0.35;16.485;-41.41725
18481;PL-2014-088162;2020-09-15;nieokreœlony;22;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02907;artyku³y biurowe;przyrz¹dy;Belkin F5C206VTEL 6 Outlet Surge;1701.28;80.43;0.08;0.55;15.75;613.0026
18482;PL-2014-088162;2020-09-15;nieokreœlony;5;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02907;artyku³y biurowe;papier;Xerox 207;114.835;22.68;0.08;0.37;18.9;-77.5698
18483;PL-2014-088171;2020-08-22;nieokreœlony;25;lotniczy standardowy;ma³e pude³ko;korporacja;K02289;artyku³y biurowe;papier;Xerox 1927;381.64;14.98;0.06;0.4;23.52;-308.70168
18484;PL-2014-088171;2020-08-22;nieokreœlony;12;lotniczy standardowy;woreczek foliowy;korporacja;K02289;artyku³y biurowe;akcesoria piœmiennicze;Dixon My First Ticonderoga Pencil, #2;244.09;20.475;0.07;0.56;7.945;-8.3104
18510;PL-2014-088318;2020-10-25;niski;26;lotniczy standardowy;woreczek foliowy;biuro w domu;K01386;artyku³y biurowe;akcesoria piœmiennicze;Newell 336;371.49;14.98;0.06;0.56;3.29;100.485
18513;PL-2014-088325;2020-05-02;wysoki;7;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02499;artyku³y biurowe;papier;Computer Printout Paper with Letter-Trim Perforations;498.54;66.395;0;0.37;31.605;183.225
18518;PL-2014-088218;2020-09-22;nieokreœlony;25;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01378;artyku³y biurowe;segregatory;Binder Posts;491.05;20.09;0.05;0.39;17.535;-333.41812
18519;PL-2014-088218;2020-09-22;nieokreœlony;22;lotniczy standardowy;œrednie pude³ko;biuro w domu;K01377;meble;krzes³a;SAFCO Folding Chair Trolley;9266.285;448.84;0.1;NA;44.275;4391.9442
18520;PL-2014-088358;2020-10-23;œredni;18;lotniczy ekspresowy;ma³e pude³ko;korporacja;K02088;artyku³y biurowe;segregatory;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue";253.225;13.335;0.07;0.36;19.04;-412.7235
18538;PL-2014-088400;2020-05-27;nieokreœlony;12;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K01015;artyku³y biurowe;segregatory;Avery Poly Binder Pockets;163.275;12.53;0.04;0.37;19.145;-2864.54
18539;PL-2014-088400;2020-05-27;nieokreœlony;8;l¹dowy;kontener;biuro w domu;K01015;meble;krzes³a;Hon Multipurpose Stacking Arm Chairs;6075.405;758.1;0.03;0.59;224.7;-2534.133
18541;PL-2014-086857;2020-06-02;niski;15;lotniczy standardowy;ma³e pude³ko;korporacja;K01852;meble;wyposa¿enie wnêtrza;Eldon® Wave Desk Accessories;122.57;7.28;0;0.43;18.655;-423.22
18542;PL-2014-086857;2020-06-02;niski;15;lotniczy standardowy;œrednie pude³ko;korporacja;K01856;urz¹dzenia techniczne;urz¹dzenia biurowe;Soundgear Copyboard Conference Phone, Optional Battery;9879.135;714.35;0.03;0.37;48.965;6816.60315
18543;PL-2014-086857;2020-06-02;niski;18;l¹dowy;kontener;korporacja;K01858;artyku³y biurowe;przyrz¹dy;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;16848.23;979.335;0.1;0.59;81.165;11625.2787
18544;PL-2014-086247;2020-10-05;krytyczny;2;lotniczy standardowy;ma³e pude³ko;ma³a firma;K03274;artyku³y biurowe;segregatory;"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""";145.915;55.965;0.02;0.37;46.13;-107.58825
18545;PL-2014-086247;2020-10-05;krytyczny;13;lotniczy standardowy;ma³e pude³ko;ma³a firma;K03274;urz¹dzenia techniczne;telefony;Timeport L7089;5213.74;440.965;0;0.58;26.915;2101.4595
18548;PL-2014-086660;2020-01-16;œredni;8;lotniczy standardowy;woreczek foliowy;ma³a firma;K02380;artyku³y biurowe;akcesoria piœmiennicze;Newell 35;103.11;11.48;0;0.56;17.5;-425.537
18563;PL-2014-086911;2020-09-16;krytyczny;21;lotniczy standardowy;du¿e pude³ko;korporacja;K03153;artyku³y biurowe;przyrz¹dy;Hoover Portapower™ Portable Vacuum;407.68;15.68;0.09;0.6;171.5;-103.194
18564;PL-2014-086911;2020-09-16;krytyczny;13;lotniczy ekspresowy;ma³e pude³ko;korporacja;K03153;artyku³y biurowe;etykiety;Avery 479;142.45;9.135;0.04;0.39;1.75;221.97
18569;PL-2014-088451;2020-04-25;krytyczny;2;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03062;artyku³y biurowe;przyrz¹dy;Hoover WindTunnel™ Plus Canister Vacuum;2383.325;1271.375;0.09;0.57;69.965;1030.365
18570;PL-2014-088451;2020-04-25;krytyczny;6;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03062;meble;wyposa¿enie wnêtrza;12-1/2 Diameter Round Wall Clock;454.09;69.93;0.02;0.49;36.715;-36.4
18571;PL-2014-088451;2020-04-25;krytyczny;4;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K03062;meble;wyposa¿enie wnêtrza;Document Clip Frames;115.64;29.19;0.09;0.43;3.36;79.7916
18574;PL-2014-087820;2020-08-18;œredni;18;lotniczy standardowy;du¿e pude³ko;ma³a firma;K00695;artyku³y biurowe;przyrz¹dy;Hoover Portapower™ Portable Vacuum;381.71;15.68;0.02;0.6;171.5;-2437.6926
18575;PL-2014-087820;2020-08-18;œredni;17;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00693;artyku³y biurowe;segregatory;Avery Flip-Chart Easel Binder, Black;1277.22;78.33;0.07;0.38;52.85;-200.491368
18576;PL-2014-087820;2020-08-18;œredni;18;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K00693;urz¹dzenia techniczne;akcesoria komputerowe;Logitech Cordless Access Keyboard;1895.6;104.965;0.03;0.51;19.25;1183.78876
18581;PL-2014-088478;2020-03-26;œredni;10;lotniczy standardowy;ma³e opakowanie;biuro w domu;K00670;urz¹dzenia techniczne;akcesoria komputerowe;Memorex 4.7GB DVD+RW, 3/Pack;927.01;99.68;0.07;0.4;6.965;8100.603
18582;PL-2014-088478;2020-03-26;œredni;3;l¹dowy;kontener;biuro w domu;K00670;artyku³y biurowe;teczki;Tennsco Lockers, Sand;262.36;73.43;0.05;0.61;157.5;3.633
18583;PL-2014-088485;2020-03-23;nieokreœlony;5;lotniczy standardowy;ma³e opakowanie;korporacja;K00426;meble;wyposa¿enie wnêtrza;Artistic Insta-Plaque;263.62;54.88;0.06;0.46;13.055;181.8978
18594;PL-2014-087055;2020-10-06;wysoki;8;lotniczy standardowy;ma³e pude³ko;korporacja;K02998;artyku³y biurowe;segregatory;"Wilson Jones Hanging View Binder, White, 1""";207.165;24.85;0.04;0.39;21.175;-148.603
18595;PL-2014-086748;2020-05-12;œredni;3;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01458;artyku³y biurowe;papier;Xerox 215;71.435;22.68;0.08;0.37;23.59;-110.705
18596;PL-2014-086748;2020-05-12;œredni;15;lotniczy ekspresowy;woreczek foliowy;osoba fizyczna;K01458;artyku³y biurowe;akcesoria piœmiennicze;Prang Drawing Pencil Set;139.545;9.73;0.1;0.45;4.69;-8.4
18597;PL-2014-086748;2020-05-12;œredni;10;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K01458;artyku³y biurowe;spinacze i zszywki;Staples Metal Binder Clips;91.525;9.17;0.05;0.39;2.8;63.15225
18599;PL-2014-086394;2020-07-02;nieokreœlony;7;lotniczy standardowy;ma³e pude³ko;korporacja;K00393;artyku³y biurowe;etykiety;Avery 51;149.66;22.05;0.04;0.39;1.75;103.2654
18600;PL-2014-086786;2020-08-20;krytyczny;21;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01115;artyku³y biurowe;teczki;SAFCO Mobile Desk Side File, Wire Frame;2960.16;149.66;0.08;NA;21.77;1572.94256
18601;PL-2014-086786;2020-08-20;krytyczny;6;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01116;artyku³y biurowe;koperty;"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box";215.145;34.23;0.04;0.35;20.16;-10.13572
18602;PL-2014-086786;2020-08-20;krytyczny;2;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K01116;meble;wyposa¿enie wnêtrza;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;83.755;33.18;0;0.45;25.515;-25.70288
18603;PL-2014-086786;2020-08-20;krytyczny;20;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01116;urz¹dzenia techniczne;telefony;LX 677;6475.63;388.465;0.05;0.57;31.465;4327.268904
18604;PL-2014-088376;2020-07-02;niski;1;lotniczy standardowy;ma³e opakowanie;biuro w domu;K01011;artyku³y biurowe;akcesoria piœmiennicze;Boston 16765 Mini Stand Up Battery Pencil Sharpener;49.595;40.81;0.07;0.59;31.465;-90.74856
18609;PL-2014-088537;2020-02-09;niski;1;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00138;artyku³y biurowe;teczki;Fellowes Staxonsteel® Drawer Files;667.8;676.095;0.1;0.71;69.965;-1116.57
18614;PL-2014-088541;2020-02-12;krytyczny;11;lotniczy ekspresowy;woreczek foliowy;korporacja;K00530;meble;wyposa¿enie wnêtrza;Coloredge Poster Frame;572.775;49.7;0.01;0.46;18.55;358.855
18615;PL-2014-088551;2020-03-03;krytyczny;5;lotniczy standardowy;ma³e opakowanie;korporacja;K03151;meble;wyposa¿enie wnêtrza;"Executive Impressions 14"" Two-Color Numerals Wall Clock";397.81;79.52;0.05;0.44;31.465;76.86
18616;PL-2014-088551;2020-03-03;krytyczny;12;lotniczy ekspresowy;ma³e pude³ko;korporacja;K03151;urz¹dzenia techniczne;telefony;5180;2290.19;230.965;0.07;0.56;31.465;1580.2311
18618;PL-2014-086882;2020-10-02;krytyczny;12;l¹dowy;kontener;korporacja;K02010;artyku³y biurowe;przyrz¹dy;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;2972.2;240.835;0.04;0.41;210;-1824.97
18619;PL-2014-086882;2020-10-02;krytyczny;17;lotniczy standardowy;ma³e pude³ko;korporacja;K02010;artyku³y biurowe;papier;Xerox 1947;353.36;20.93;0.08;0.4;18.725;-250.145
1862;PL-2014-013383;2020-06-15;nieokreœlony;53;lotniczy standardowy;du¿e pude³ko;osoba fizyczna;K01106;artyku³y biurowe;teczki;Tennsco Commercial Shelving;3975.16;71.19;0.07;0.84;122.5;-3755.395
18620;PL-2014-086882;2020-10-02;krytyczny;17;lotniczy standardowy;du¿e pude³ko;korporacja;K02011;artyku³y biurowe;przyrz¹dy;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;17173.135;1052.275;0.04;0.52;85.715;9968.595
18621;PL-2014-086882;2020-10-02;krytyczny;25;lotniczy standardowy;ma³e pude³ko;korporacja;K02011;artyku³y biurowe;papier;Xerox 1950;500.185;20.23;0.04;0.36;18.795;-331.87
18622;PL-2014-086661;2020-08-14;œredni;4;lotniczy standardowy;ma³e opakowanie;ma³a firma;K02380;meble;wyposa¿enie wnêtrza;Eldon Regeneration Recycled Desk Accessories, Smoke;31.01;6.09;0.02;0.53;14.28;-22.76456
18631;PL-2014-086542;2020-02-17;wysoki;5;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01257;urz¹dzenia techniczne;telefony;T39m;2268.385;545.965;0.06;0.55;13.65;1499.652
18632;PL-2014-088608;2020-06-29;niski;17;lotniczy standardowy;ma³e pude³ko;korporacja;K01211;artyku³y biurowe;segregatory;GBC DocuBind P100 Manual Binding Machine;9625.14;580.93;0.1;0.4;69.965;6641.3466
18641;PL-2014-087480;2020-03-16;krytyczny;2;lotniczy standardowy;œrednie pude³ko;osoba fizyczna;K03374;urz¹dzenia techniczne;urz¹dzenia biurowe;Canon BP1200DH 12-Digit Bubble Jet Printing Calculator;887.95;423.395;0.02;0.36;24.885;173.075
18646;PL-2014-088292;2020-09-12;niski;24;lotniczy standardowy;ma³e pude³ko;korporacja;K02858;artyku³y biurowe;papier;Xerox 215;527.73;22.68;0.09;0.37;23.59;-117.747
18647;PL-2014-088292;2020-09-12;niski;25;lotniczy standardowy;ma³e pude³ko;korporacja;K02859;artyku³y biurowe;przyrz¹dy;Holmes Replacement Filter for HEPA Air Cleaner, Large Room;1320.025;51.835;0.01;0.43;46.62;-3.479
18648;PL-2014-088292;2020-09-12;niski;8;lotniczy standardowy;ma³e opakowanie;korporacja;K02859;meble;wyposa¿enie wnêtrza;DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size;550.025;70.84;0.07;0.49;23.345;-281.9509
18651;PL-2014-086811;2020-09-03;nieokreœlony;13;lotniczy standardowy;ma³e pude³ko;biuro w domu;K03172;artyku³y biurowe;koperty;Tyvek® Side-Opening Peel & Seel® Expanding Envelopes;4232.27;316.68;0.02;0.4;69.965;2796.8598
18673;PL-2014-088683;2020-03-21;nieokreœlony;4;lotniczy standardowy;œrednie pude³ko;korporacja;K00040;artyku³y biurowe;teczki;Iris Project Case;108.36;27.93;0.09;0.59;22.75;-250.04
18677;PL-2014-086571;2020-04-07;wysoki;1;lotniczy standardowy;woreczek foliowy;biuro w domu;K00945;artyku³y biurowe;spinacze i zszywki;Plymouth Boxed Rubber Bands by Plymouth;18.2;16.485;0.02;0.8;2.45;-27.895
18679;PL-2014-086627;2020-07-06;nieokreœlony;14;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K00236;meble;wyposa¿enie wnêtrza;Eldon® 400 Class™ Desk Accessories, Black Carbon;420.14;30.625;0.09;0.43;29.89;-420.16296
1868;PL-2014-013444;2020-01-05;wysoki;36;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K02645;artyku³y biurowe;papier;Wirebound Voice Message Log Book;589.68;16.66;0.06;0.39;3.08;76.468
18688;PL-2014-088699;2020-01-05;niski;1;lotniczy standardowy;ma³e pude³ko;korporacja;K02244;artyku³y biurowe;segregatory;Fellowes Twister Kit, Gray/Clear, 3/pkg;36.715;28.14;0.05;0.4;31.29;-113.59516
18689;PL-2014-088699;2020-01-05;niski;5;lotniczy standardowy;ma³e pude³ko;korporacja;K02244;artyku³y biurowe;etykiety;Avery 493;91.875;17.185;0.01;0.36;1.75;63.39375
18690;PL-2014-088699;2020-01-05;niski;2;lotniczy standardowy;woreczek foliowy;korporacja;K02244;artyku³y biurowe;akcesoria piœmiennicze;Newell 309;79.8;40.425;0.07;0.55;8.26;-18.5752
18691;PL-2014-087339;2020-01-27;wysoki;4;lotniczy standardowy;ma³e opakowanie;korporacja;K01913;urz¹dzenia techniczne;akcesoria komputerowe;Imation Neon 80 Minute CD-R Spindle, 50/Pack;499.52;118.93;0;0.45;6.965;274.6716
18692;PL-2014-086243;2020-04-24;nieokreœlony;2;lotniczy standardowy;ma³e pude³ko;ma³a firma;K03275;artyku³y biurowe;papier;Xerox 210;55.37;22.68;0.02;0.37;25.795;-90.825
18699;PL-2014-088725;2020-08-21;krytyczny;13;lotniczy standardowy;ma³e opakowanie;ma³a firma;K02324;urz¹dzenia techniczne;akcesoria komputerowe;Imation DVD-RAM discs;1513.365;123.935;0.07;0.43;6.965;1044.22185
18700;PL-2014-088725;2020-08-21;krytyczny;5;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K02325;urz¹dzenia techniczne;telefony;i600;1907.29;440.965;0.06;0.56;20.965;-184.771356
18701;PL-2014-088725;2020-08-21;krytyczny;11;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02327;artyku³y biurowe;segregatory;Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders;222.39;20.3;0.05;0.4;19.565;-96.269306
18710;PL-2014-088764;2020-09-13;œredni;16;lotniczy standardowy;ma³e pude³ko;korporacja;K02790;artyku³y biurowe;teczki;Letter Size Cart;8037.47;500.01;0;0.56;69.965;3856.8096
18711;PL-2014-087764;2020-04-16;wysoki;3;lotniczy standardowy;woreczek foliowy;korporacja;K01979;meble;wyposa¿enie wnêtrza;Deflect-O® Glasstique™ Clear Desk Accessories;83.65;26.95;0.06;0.52;12.88;57.7185
18717;PL-2014-088812;2020-04-21;wysoki;2;lotniczy standardowy;ma³e pude³ko;korporacja;K02006;urz¹dzenia techniczne;telefony;StarTAC 6500;786.66;440.965;0.01;0.59;30.8;-1102.6015
18718;PL-2014-088710;2020-05-10;nieokreœlony;15;lotniczy standardowy;ma³e opakowanie;korporacja;K02712;urz¹dzenia techniczne;telefony;Accessory2;2323.65;195.965;0.07;0.55;4.375;1603.3185
18730;PL-2014-088848;2020-07-25;nieokreœlony;11;lotniczy standardowy;ma³e pude³ko;korporacja;K03378;urz¹dzenia techniczne;telefony;5180;2155.195;230.965;0.08;0.56;31.465;477.939
18749;PL-2014-088898;2020-10-24;krytyczny;3;lotniczy ekspresowy;ma³e pude³ko;korporacja;K00678;meble;wyposa¿enie wnêtrza;Eldon Expressions Mahogany Wood Desk Collection;94.99;21.84;0.01;0.6;18.27;82.299
18752;PL-2014-086171;2020-01-12;niski;8;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K02351;meble;wyposa¿enie wnêtrza;Nu-Dell Float Frame 11 x 14 1/2;242.795;31.43;0.05;0.43;14.665;97.1964
18753;PL-2014-087707;2020-07-20;niski;7;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00417;artyku³y biurowe;etykiety;Avery 506;108.815;14.455;0.01;0.39;1.75;75.08235
18754;PL-2014-087707;2020-07-20;niski;4;lotniczy standardowy;du¿e pude³ko;ma³a firma;K00417;meble;wyposa¿enie wnêtrza;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;3044.65;734.44;0.04;0.59;74.235;2100.8085
18755;PL-2014-088900;2020-01-08;niski;3;lotniczy standardowy;woreczek foliowy;korporacja;K01065;artyku³y biurowe;papier;Unpadded Memo Slips;46.69;13.93;0.01;0.35;10.395;-30.5536
18766;PL-2014-088918;2020-03-24;nieokreœlony;11;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02994;artyku³y biurowe;koperty;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";326.06;30.59;0.09;0.38;29.015;-523.11
18785;PL-2014-088987;2020-01-05;wysoki;3;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K01343;meble;wyposa¿enie wnêtrza;Aluminum Document Frame;126.56;42.77;0.1;0.55;9.975;87.3264
18787;PL-2014-089002;2020-08-15;œredni;9;lotniczy standardowy;ma³e pude³ko;korporacja;K02483;artyku³y biurowe;segregatory;Ibico Covers for Plastic or Wire Binding Elements;368.34;40.25;0.02;0.4;25.165;53.424
18788;PL-2014-089002;2020-08-15;œredni;25;lotniczy standardowy;œrednie pude³ko;korporacja;K02483;meble;wyposa¿enie wnêtrza;DAX Cubicle Frames - 8x10;492.765;20.195;0.09;0.55;20.72;-706.58
18794;PL-2014-086709;2020-10-04;krytyczny;16;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02248;artyku³y biurowe;teczki;X-Rack™ File for Hanging Folders;671.405;39.515;0.03;0.59;17.605;-46.62
18797;PL-2014-089051;2020-07-29;niski;1;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02976;artyku³y biurowe;etykiety;Avery 491;16.205;14.455;0.01;0.39;3.465;-13.43832
18798;PL-2014-089051;2020-07-29;niski;14;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K02976;artyku³y biurowe;teczki;Super Decoflex Portable Personal File;685.86;52.43;0.09;0.57;26.915;-387.63648
18805;PL-2014-089070;2020-04-28;wysoki;9;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K01658;artyku³y biurowe;segregatory;"ACCOHIDE® 3-Ring Binder, Blue, 1""";143.115;14.455;0.03;0.38;17.64;-332.7065
18806;PL-2014-089070;2020-04-28;wysoki;8;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01658;urz¹dzenia techniczne;akcesoria komputerowe;Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray;2159.185;290.465;0.08;0.44;19.25;1489.83765
18811;PL-2014-086483;2020-07-13;nieokreœlony;17;lotniczy standardowy;ma³e pude³ko;ma³a firma;K03029;artyku³y biurowe;przyrz¹dy;Eureka The Boss® Cordless Rechargeable Stick Vac;3138.205;178.43;0.02;0.58;47.81;1350.84992
18812;PL-2014-086483;2020-07-13;nieokreœlony;10;lotniczy standardowy;ma³e pude³ko;ma³a firma;K03030;urz¹dzenia techniczne;telefony;Talkabout T8097;6495.895;720.965;0;0.58;31.465;4482.16755
18813;PL-2014-088056;2020-02-19;nieokreœlony;3;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K00215;artyku³y biurowe;akcesoria piœmiennicze;*Staples* Highlighting Markers;49.63;16.94;0.09;0.52;2.485;29.155
